11:22:48 [INFO   ] ai_factory_network_simulation.py:253 Logging to console and file: C:\Users\alonz\repos\studies\networks\network_sim\results\logs\ai-factory-su.ai-factory-su-workload1-dp-heavy_20260128_112248_036582_36bf.log
11:22:48 [INFO   ] ai_factory_network_simulation.py:254 Loaded configuration from: C:\Users\alonz\repos\studies\networks\network_sim\ai_factory_simulation\scenarios\scenarios_configuration\ai_factory_su_dp_heavy_scenario_flowlet_mid.yaml
11:22:48 [INFO   ] ai_factory_su_network_simulator.py:246 AI-Factory SU topology created: leaves=8, spines=4, servers=32, links=512
11:22:48 [INFO   ] network.py:76 Creating scenario...
11:22:49 [INFO   ] network.py:79 Scenario created.
11:22:49 [INFO   ] ai_factory_network_simulation.py:262 Starting AI factory simulation
11:24:19 [INFO   ] runner.py:138 [sim_t=00005.907804s] Phase starting     step=16 phase=2 name=optimizer_compute
11:24:19 [INFO   ] runner.py:149 [sim_t=00005.912804s] Phase finished     step=16 phase=2 name=optimizer_compute
11:24:19 [INFO   ] runner.py:133 [sim_t=00005.912804s] Step finished      step=16
11:24:19 [INFO   ] runner.py:120 [sim_t=00005.912804s] Step starting      step=17
11:24:19 [INFO   ] runner.py:138 [sim_t=00005.912804s] Phase starting     step=17 phase=0 name=fwd_bwd_compute
11:24:19 [INFO   ] runner.py:149 [sim_t=00005.922804s] Phase finished     step=17 phase=0 name=fwd_bwd_compute
11:24:19 [INFO   ] runner.py:138 [sim_t=00005.922804s] Phase starting     step=17 phase=1 name=gradient_sync
11:24:24 [INFO   ] runner.py:149 [sim_t=00006.258708s] Phase finished     step=17 phase=1 name=gradient_sync
11:24:24 [INFO   ] runner.py:138 [sim_t=00006.258708s] Phase starting     step=17 phase=2 name=optimizer_compute
11:24:24 [INFO   ] runner.py:149 [sim_t=00006.263708s] Phase finished     step=17 phase=2 name=optimizer_compute
11:24:24 [INFO   ] runner.py:133 [sim_t=00006.263708s] Step finished      step=17
11:24:24 [INFO   ] runner.py:120 [sim_t=00006.263708s] Step starting      step=18
11:24:24 [INFO   ] runner.py:138 [sim_t=00006.263708s] Phase starting     step=18 phase=0 name=fwd_bwd_compute
11:24:24 [INFO   ] runner.py:149 [sim_t=00006.273708s] Phase finished     step=18 phase=0 name=fwd_bwd_compute
11:24:24 [INFO   ] runner.py:138 [sim_t=00006.273708s] Phase starting     step=18 phase=1 name=gradient_sync
11:24:30 [INFO   ] runner.py:149 [sim_t=00006.617476s] Phase finished     step=18 phase=1 name=gradient_sync
11:24:30 [INFO   ] runner.py:138 [sim_t=00006.617476s] Phase starting     step=18 phase=2 name=optimizer_compute
11:24:30 [INFO   ] runner.py:149 [sim_t=00006.622476s] Phase finished     step=18 phase=2 name=optimizer_compute
11:24:30 [INFO   ] runner.py:133 [sim_t=00006.622476s] Step finished      step=18
11:24:30 [INFO   ] runner.py:120 [sim_t=00006.622476s] Step starting      step=19
11:24:30 [INFO   ] runner.py:138 [sim_t=00006.622476s] Phase starting     step=19 phase=0 name=fwd_bwd_compute
11:24:30 [INFO   ] runner.py:149 [sim_t=00006.632476s] Phase finished     step=19 phase=0 name=fwd_bwd_compute
11:24:30 [INFO   ] runner.py:138 [sim_t=00006.632476s] Phase starting     step=19 phase=1 name=gradient_sync
11:24:35 [INFO   ] runner.py:149 [sim_t=00006.991908s] Phase finished     step=19 phase=1 name=gradient_sync
11:24:35 [INFO   ] runner.py:138 [sim_t=00006.991908s] Phase starting     step=19 phase=2 name=optimizer_compute
11:24:35 [INFO   ] runner.py:149 [sim_t=00006.996908s] Phase finished     step=19 phase=2 name=optimizer_compute
11:24:35 [INFO   ] runner.py:133 [sim_t=00006.996908s] Step finished      step=19
11:24:35 [INFO   ] runner.py:120 [sim_t=00006.996908s] Step starting      step=20
11:24:35 [INFO   ] runner.py:138 [sim_t=00006.996908s] Phase starting     step=20 phase=0 name=fwd_bwd_compute
11:24:35 [INFO   ] runner.py:149 [sim_t=00007.006908s] Phase finished     step=20 phase=0 name=fwd_bwd_compute
11:24:35 [INFO   ] runner.py:138 [sim_t=00007.006908s] Phase starting     step=20 phase=1 name=gradient_sync
11:24:40 [INFO   ] runner.py:149 [sim_t=00007.382723s] Phase finished     step=20 phase=1 name=gradient_sync
11:24:40 [INFO   ] runner.py:138 [sim_t=00007.382723s] Phase starting     step=20 phase=2 name=optimizer_compute
11:24:40 [INFO   ] runner.py:149 [sim_t=00007.387723s] Phase finished     step=20 phase=2 name=optimizer_compute
11:24:40 [INFO   ] runner.py:133 [sim_t=00007.387723s] Step finished      step=20
11:24:40 [INFO   ] runner.py:120 [sim_t=00007.387723s] Step starting      step=21
11:24:40 [INFO   ] runner.py:138 [sim_t=00007.387723s] Phase starting     step=21 phase=0 name=fwd_bwd_compute
11:24:40 [INFO   ] runner.py:149 [sim_t=00007.397723s] Phase finished     step=21 phase=0 name=fwd_bwd_compute
11:24:40 [INFO   ] runner.py:138 [sim_t=00007.397723s] Phase starting     step=21 phase=1 name=gradient_sync
11:24:45 [INFO   ] runner.py:149 [sim_t=00007.757613s] Phase finished     step=21 phase=1 name=gradient_sync
11:24:46 [INFO   ] runner.py:138 [sim_t=00007.757613s] Phase starting     step=21 phase=2 name=optimizer_compute
11:24:46 [INFO   ] runner.py:149 [sim_t=00007.762613s] Phase finished     step=21 phase=2 name=optimizer_compute
11:24:46 [INFO   ] runner.py:133 [sim_t=00007.762613s] Step finished      step=21
11:24:46 [INFO   ] runner.py:120 [sim_t=00007.762613s] Step starting      step=22
11:24:46 [INFO   ] runner.py:138 [sim_t=00007.762613s] Phase starting     step=22 phase=0 name=fwd_bwd_compute
11:24:46 [INFO   ] runner.py:149 [sim_t=00007.772613s] Phase finished     step=22 phase=0 name=fwd_bwd_compute
11:24:46 [INFO   ] runner.py:138 [sim_t=00007.772613s] Phase starting     step=22 phase=1 name=gradient_sync
11:24:51 [INFO   ] runner.py:149 [sim_t=00008.084204s] Phase finished     step=22 phase=1 name=gradient_sync
11:24:51 [INFO   ] runner.py:138 [sim_t=00008.084204s] Phase starting     step=22 phase=2 name=optimizer_compute
11:24:51 [INFO   ] runner.py:149 [sim_t=00008.089204s] Phase finished     step=22 phase=2 name=optimizer_compute
11:24:51 [INFO   ] runner.py:133 [sim_t=00008.089204s] Step finished      step=22
11:24:51 [INFO   ] runner.py:120 [sim_t=00008.089204s] Step starting      step=23
11:24:51 [INFO   ] runner.py:138 [sim_t=00008.089204s] Phase starting     step=23 phase=0 name=fwd_bwd_compute
11:24:51 [INFO   ] runner.py:149 [sim_t=00008.099204s] Phase finished     step=23 phase=0 name=fwd_bwd_compute
11:24:51 [INFO   ] runner.py:138 [sim_t=00008.099204s] Phase starting     step=23 phase=1 name=gradient_sync
11:24:56 [INFO   ] runner.py:149 [sim_t=00008.394017s] Phase finished     step=23 phase=1 name=gradient_sync
11:24:56 [INFO   ] runner.py:138 [sim_t=00008.394017s] Phase starting     step=23 phase=2 name=optimizer_compute
11:24:56 [INFO   ] runner.py:149 [sim_t=00008.399017s] Phase finished     step=23 phase=2 name=optimizer_compute
11:24:56 [INFO   ] runner.py:133 [sim_t=00008.399017s] Step finished      step=23
11:24:56 [INFO   ] runner.py:120 [sim_t=00008.399017s] Step starting      step=24
11:24:56 [INFO   ] runner.py:138 [sim_t=00008.399017s] Phase starting     step=24 phase=0 name=fwd_bwd_compute
11:24:56 [INFO   ] runner.py:149 [sim_t=00008.409017s] Phase finished     step=24 phase=0 name=fwd_bwd_compute
11:24:56 [INFO   ] runner.py:138 [sim_t=00008.409017s] Phase starting     step=24 phase=1 name=gradient_sync
11:25:01 [INFO   ] runner.py:149 [sim_t=00008.768710s] Phase finished     step=24 phase=1 name=gradient_sync
11:25:01 [INFO   ] runner.py:138 [sim_t=00008.768710s] Phase starting     step=24 phase=2 name=optimizer_compute
11:25:01 [INFO   ] runner.py:149 [sim_t=00008.773710s] Phase finished     step=24 phase=2 name=optimizer_compute
11:25:01 [INFO   ] runner.py:133 [sim_t=00008.773710s] Step finished      step=24
11:25:01 [INFO   ] runner.py:120 [sim_t=00008.773710s] Step starting      step=25
11:25:01 [INFO   ] runner.py:138 [sim_t=00008.773710s] Phase starting     step=25 phase=0 name=fwd_bwd_compute
11:25:01 [INFO   ] runner.py:149 [sim_t=00008.783710s] Phase finished     step=25 phase=0 name=fwd_bwd_compute
11:25:01 [INFO   ] runner.py:138 [sim_t=00008.783710s] Phase starting     step=25 phase=1 name=gradient_sync
11:25:06 [INFO   ] runner.py:149 [sim_t=00009.102902s] Phase finished     step=25 phase=1 name=gradient_sync
11:25:06 [INFO   ] runner.py:138 [sim_t=00009.102902s] Phase starting     step=25 phase=2 name=optimizer_compute
11:25:06 [INFO   ] runner.py:149 [sim_t=00009.107902s] Phase finished     step=25 phase=2 name=optimizer_compute
11:25:06 [INFO   ] runner.py:133 [sim_t=00009.107902s] Step finished      step=25
11:25:06 [INFO   ] runner.py:120 [sim_t=00009.107902s] Step starting      step=26
11:25:06 [INFO   ] runner.py:138 [sim_t=00009.107902s] Phase starting     step=26 phase=0 name=fwd_bwd_compute
11:25:07 [INFO   ] runner.py:149 [sim_t=00009.117902s] Phase finished     step=26 phase=0 name=fwd_bwd_compute
11:25:07 [INFO   ] runner.py:138 [sim_t=00009.117902s] Phase starting     step=26 phase=1 name=gradient_sync
11:25:12 [INFO   ] runner.py:149 [sim_t=00009.429493s] Phase finished     step=26 phase=1 name=gradient_sync
11:25:12 [INFO   ] runner.py:138 [sim_t=00009.429493s] Phase starting     step=26 phase=2 name=optimizer_compute
11:25:12 [INFO   ] runner.py:149 [sim_t=00009.434493s] Phase finished     step=26 phase=2 name=optimizer_compute
11:25:12 [INFO   ] runner.py:133 [sim_t=00009.434493s] Step finished      step=26
11:25:12 [INFO   ] runner.py:120 [sim_t=00009.434493s] Step starting      step=27
11:25:12 [INFO   ] runner.py:138 [sim_t=00009.434493s] Phase starting     step=27 phase=0 name=fwd_bwd_compute
11:25:12 [INFO   ] runner.py:149 [sim_t=00009.444493s] Phase finished     step=27 phase=0 name=fwd_bwd_compute
11:25:12 [INFO   ] runner.py:138 [sim_t=00009.444493s] Phase starting     step=27 phase=1 name=gradient_sync
11:25:17 [INFO   ] runner.py:149 [sim_t=00009.772401s] Phase finished     step=27 phase=1 name=gradient_sync
11:25:17 [INFO   ] runner.py:138 [sim_t=00009.772401s] Phase starting     step=27 phase=2 name=optimizer_compute
11:25:17 [INFO   ] runner.py:149 [sim_t=00009.777401s] Phase finished     step=27 phase=2 name=optimizer_compute
11:25:17 [INFO   ] runner.py:133 [sim_t=00009.777401s] Step finished      step=27
11:25:17 [INFO   ] runner.py:120 [sim_t=00009.777401s] Step starting      step=28
11:25:17 [INFO   ] runner.py:138 [sim_t=00009.777401s] Phase starting     step=28 phase=0 name=fwd_bwd_compute
11:25:17 [INFO   ] runner.py:149 [sim_t=00009.787401s] Phase finished     step=28 phase=0 name=fwd_bwd_compute
11:25:17 [INFO   ] runner.py:138 [sim_t=00009.787401s] Phase starting     step=28 phase=1 name=gradient_sync
11:25:21 [INFO   ] mice_flow_injector.py:145 Mice flows summary: flows=10000 avg=1.558ms p95=10.621ms p99=21.022ms
11:25:22 [INFO   ] runner.py:149 [sim_t=00010.106921s] Phase finished     step=28 phase=1 name=gradient_sync
11:25:22 [INFO   ] runner.py:138 [sim_t=00010.106921s] Phase starting     step=28 phase=2 name=optimizer_compute
11:25:22 [INFO   ] runner.py:149 [sim_t=00010.111921s] Phase finished     step=28 phase=2 name=optimizer_compute
11:25:22 [INFO   ] runner.py:133 [sim_t=00010.111921s] Step finished      step=28
11:25:22 [INFO   ] runner.py:120 [sim_t=00010.111921s] Step starting      step=29
11:25:22 [INFO   ] runner.py:138 [sim_t=00010.111921s] Phase starting     step=29 phase=0 name=fwd_bwd_compute
11:25:22 [INFO   ] runner.py:149 [sim_t=00010.121921s] Phase finished     step=29 phase=0 name=fwd_bwd_compute
11:25:22 [INFO   ] runner.py:138 [sim_t=00010.121921s] Phase starting     step=29 phase=1 name=gradient_sync
11:25:28 [INFO   ] runner.py:149 [sim_t=00010.432332s] Phase finished     step=29 phase=1 name=gradient_sync
11:25:28 [INFO   ] runner.py:138 [sim_t=00010.432332s] Phase starting     step=29 phase=2 name=optimizer_compute
11:25:28 [INFO   ] runner.py:149 [sim_t=00010.437332s] Phase finished     step=29 phase=2 name=optimizer_compute
11:25:28 [INFO   ] runner.py:133 [sim_t=00010.437332s] Step finished      step=29
