10:41:46 [INFO   ] ai_factory_network_simulation.py:253 Logging to console and file: C:\Users\alonz\repos\studies\networks\network_sim\results\logs\ai-factory-su.ai-factory-su-workload1-dp-heavy_20260128_104146_790715_04e4.log
10:41:46 [INFO   ] ai_factory_network_simulation.py:254 Loaded configuration from: C:\Users\alonz\repos\studies\networks\network_sim\ai_factory_simulation\scenarios\scenarios_configuration\ai_factory_su_dp_heavy_scenario_ecmp_mid.yaml
10:41:46 [INFO   ] ai_factory_su_network_simulator.py:246 AI-Factory SU topology created: leaves=8, spines=4, servers=32, links=512
10:41:46 [INFO   ] network.py:76 Creating scenario...
10:41:48 [INFO   ] network.py:79 Scenario created.
10:41:48 [INFO   ] ai_factory_network_simulation.py:262 Starting AI factory simulation
10:42:15 [INFO   ] runner.py:138 [sim_t=00001.798867s] Phase starting     step=4 phase=2 name=optimizer_compute
10:42:15 [INFO   ] runner.py:149 [sim_t=00001.803867s] Phase finished     step=4 phase=2 name=optimizer_compute
10:42:15 [INFO   ] runner.py:133 [sim_t=00001.803867s] Step finished      step=4
10:42:15 [INFO   ] runner.py:120 [sim_t=00001.803867s] Step starting      step=5
10:42:15 [INFO   ] runner.py:138 [sim_t=00001.803867s] Phase starting     step=5 phase=0 name=fwd_bwd_compute
10:42:15 [INFO   ] runner.py:149 [sim_t=00001.813867s] Phase finished     step=5 phase=0 name=fwd_bwd_compute
10:42:15 [INFO   ] runner.py:138 [sim_t=00001.813867s] Phase starting     step=5 phase=1 name=gradient_sync
10:42:20 [INFO   ] runner.py:149 [sim_t=00002.181621s] Phase finished     step=5 phase=1 name=gradient_sync
10:42:20 [INFO   ] runner.py:138 [sim_t=00002.181621s] Phase starting     step=5 phase=2 name=optimizer_compute
10:42:20 [INFO   ] runner.py:149 [sim_t=00002.186621s] Phase finished     step=5 phase=2 name=optimizer_compute
10:42:20 [INFO   ] runner.py:133 [sim_t=00002.186621s] Step finished      step=5
10:42:20 [INFO   ] runner.py:120 [sim_t=00002.186621s] Step starting      step=6
10:42:20 [INFO   ] runner.py:138 [sim_t=00002.186621s] Phase starting     step=6 phase=0 name=fwd_bwd_compute
10:42:20 [INFO   ] runner.py:149 [sim_t=00002.196621s] Phase finished     step=6 phase=0 name=fwd_bwd_compute
10:42:20 [INFO   ] runner.py:138 [sim_t=00002.196621s] Phase starting     step=6 phase=1 name=gradient_sync
10:42:25 [INFO   ] runner.py:149 [sim_t=00002.531608s] Phase finished     step=6 phase=1 name=gradient_sync
10:42:25 [INFO   ] runner.py:138 [sim_t=00002.531608s] Phase starting     step=6 phase=2 name=optimizer_compute
10:42:25 [INFO   ] runner.py:149 [sim_t=00002.536608s] Phase finished     step=6 phase=2 name=optimizer_compute
10:42:25 [INFO   ] runner.py:133 [sim_t=00002.536608s] Step finished      step=6
10:42:25 [INFO   ] runner.py:120 [sim_t=00002.536608s] Step starting      step=7
10:42:25 [INFO   ] runner.py:138 [sim_t=00002.536608s] Phase starting     step=7 phase=0 name=fwd_bwd_compute
10:42:25 [INFO   ] runner.py:149 [sim_t=00002.546608s] Phase finished     step=7 phase=0 name=fwd_bwd_compute
10:42:25 [INFO   ] runner.py:138 [sim_t=00002.546608s] Phase starting     step=7 phase=1 name=gradient_sync
10:42:31 [INFO   ] runner.py:149 [sim_t=00002.906170s] Phase finished     step=7 phase=1 name=gradient_sync
10:42:31 [INFO   ] runner.py:138 [sim_t=00002.906170s] Phase starting     step=7 phase=2 name=optimizer_compute
10:42:31 [INFO   ] runner.py:149 [sim_t=00002.911170s] Phase finished     step=7 phase=2 name=optimizer_compute
10:42:31 [INFO   ] runner.py:133 [sim_t=00002.911170s] Step finished      step=7
10:42:31 [INFO   ] runner.py:120 [sim_t=00002.911170s] Step starting      step=8
10:42:31 [INFO   ] runner.py:138 [sim_t=00002.911170s] Phase starting     step=8 phase=0 name=fwd_bwd_compute
10:42:31 [INFO   ] runner.py:149 [sim_t=00002.921170s] Phase finished     step=8 phase=0 name=fwd_bwd_compute
10:42:31 [INFO   ] runner.py:138 [sim_t=00002.921170s] Phase starting     step=8 phase=1 name=gradient_sync
10:42:36 [INFO   ] runner.py:149 [sim_t=00003.272475s] Phase finished     step=8 phase=1 name=gradient_sync
10:42:36 [INFO   ] runner.py:138 [sim_t=00003.272475s] Phase starting     step=8 phase=2 name=optimizer_compute
10:42:36 [INFO   ] runner.py:149 [sim_t=00003.277475s] Phase finished     step=8 phase=2 name=optimizer_compute
10:42:36 [INFO   ] runner.py:133 [sim_t=00003.277475s] Step finished      step=8
10:42:36 [INFO   ] runner.py:120 [sim_t=00003.277475s] Step starting      step=9
10:42:36 [INFO   ] runner.py:138 [sim_t=00003.277475s] Phase starting     step=9 phase=0 name=fwd_bwd_compute
10:42:36 [INFO   ] runner.py:149 [sim_t=00003.287475s] Phase finished     step=9 phase=0 name=fwd_bwd_compute
10:42:36 [INFO   ] runner.py:138 [sim_t=00003.287475s] Phase starting     step=9 phase=1 name=gradient_sync
10:42:41 [INFO   ] runner.py:149 [sim_t=00003.630916s] Phase finished     step=9 phase=1 name=gradient_sync
10:42:41 [INFO   ] runner.py:138 [sim_t=00003.630916s] Phase starting     step=9 phase=2 name=optimizer_compute
10:42:41 [INFO   ] runner.py:149 [sim_t=00003.635916s] Phase finished     step=9 phase=2 name=optimizer_compute
10:42:41 [INFO   ] runner.py:133 [sim_t=00003.635916s] Step finished      step=9
10:42:41 [INFO   ] runner.py:120 [sim_t=00003.635916s] Step starting      step=10
10:42:41 [INFO   ] runner.py:138 [sim_t=00003.635916s] Phase starting     step=10 phase=0 name=fwd_bwd_compute
10:42:41 [INFO   ] runner.py:149 [sim_t=00003.645916s] Phase finished     step=10 phase=0 name=fwd_bwd_compute
10:42:41 [INFO   ] runner.py:138 [sim_t=00003.645916s] Phase starting     step=10 phase=1 name=gradient_sync
10:42:47 [INFO   ] runner.py:149 [sim_t=00004.005478s] Phase finished     step=10 phase=1 name=gradient_sync
10:42:47 [INFO   ] runner.py:138 [sim_t=00004.005478s] Phase starting     step=10 phase=2 name=optimizer_compute
10:42:47 [INFO   ] runner.py:149 [sim_t=00004.010478s] Phase finished     step=10 phase=2 name=optimizer_compute
10:42:47 [INFO   ] runner.py:133 [sim_t=00004.010478s] Step finished      step=10
10:42:47 [INFO   ] runner.py:120 [sim_t=00004.010478s] Step starting      step=11
10:42:47 [INFO   ] runner.py:138 [sim_t=00004.010478s] Phase starting     step=11 phase=0 name=fwd_bwd_compute
10:42:47 [INFO   ] runner.py:149 [sim_t=00004.020478s] Phase finished     step=11 phase=0 name=fwd_bwd_compute
10:42:47 [INFO   ] runner.py:138 [sim_t=00004.020478s] Phase starting     step=11 phase=1 name=gradient_sync
10:42:52 [INFO   ] runner.py:149 [sim_t=00004.380106s] Phase finished     step=11 phase=1 name=gradient_sync
10:42:52 [INFO   ] runner.py:138 [sim_t=00004.380106s] Phase starting     step=11 phase=2 name=optimizer_compute
10:42:52 [INFO   ] runner.py:149 [sim_t=00004.385106s] Phase finished     step=11 phase=2 name=optimizer_compute
10:42:52 [INFO   ] runner.py:133 [sim_t=00004.385106s] Step finished      step=11
10:42:52 [INFO   ] runner.py:120 [sim_t=00004.385106s] Step starting      step=12
10:42:52 [INFO   ] runner.py:138 [sim_t=00004.385106s] Phase starting     step=12 phase=0 name=fwd_bwd_compute
10:42:52 [INFO   ] runner.py:149 [sim_t=00004.395106s] Phase finished     step=12 phase=0 name=fwd_bwd_compute
10:42:52 [INFO   ] runner.py:138 [sim_t=00004.395106s] Phase starting     step=12 phase=1 name=gradient_sync
10:42:57 [INFO   ] runner.py:149 [sim_t=00004.760174s] Phase finished     step=12 phase=1 name=gradient_sync
10:42:57 [INFO   ] runner.py:138 [sim_t=00004.760174s] Phase starting     step=12 phase=2 name=optimizer_compute
10:42:57 [INFO   ] runner.py:149 [sim_t=00004.765174s] Phase finished     step=12 phase=2 name=optimizer_compute
10:42:57 [INFO   ] runner.py:133 [sim_t=00004.765174s] Step finished      step=12
10:42:57 [INFO   ] runner.py:120 [sim_t=00004.765174s] Step starting      step=13
10:42:57 [INFO   ] runner.py:138 [sim_t=00004.765174s] Phase starting     step=13 phase=0 name=fwd_bwd_compute
10:42:57 [INFO   ] runner.py:149 [sim_t=00004.775174s] Phase finished     step=13 phase=0 name=fwd_bwd_compute
10:42:57 [INFO   ] runner.py:138 [sim_t=00004.775174s] Phase starting     step=13 phase=1 name=gradient_sync
10:43:02 [INFO   ] runner.py:149 [sim_t=00005.142797s] Phase finished     step=13 phase=1 name=gradient_sync
10:43:02 [INFO   ] runner.py:138 [sim_t=00005.142797s] Phase starting     step=13 phase=2 name=optimizer_compute
10:43:02 [INFO   ] runner.py:149 [sim_t=00005.147797s] Phase finished     step=13 phase=2 name=optimizer_compute
10:43:02 [INFO   ] runner.py:133 [sim_t=00005.147797s] Step finished      step=13
10:43:02 [INFO   ] runner.py:120 [sim_t=00005.147797s] Step starting      step=14
10:43:02 [INFO   ] runner.py:138 [sim_t=00005.147797s] Phase starting     step=14 phase=0 name=fwd_bwd_compute
10:43:02 [INFO   ] runner.py:149 [sim_t=00005.157797s] Phase finished     step=14 phase=0 name=fwd_bwd_compute
10:43:02 [INFO   ] runner.py:138 [sim_t=00005.157797s] Phase starting     step=14 phase=1 name=gradient_sync
10:43:08 [INFO   ] runner.py:149 [sim_t=00005.460605s] Phase finished     step=14 phase=1 name=gradient_sync
10:43:08 [INFO   ] runner.py:138 [sim_t=00005.460605s] Phase starting     step=14 phase=2 name=optimizer_compute
10:43:08 [INFO   ] runner.py:149 [sim_t=00005.465605s] Phase finished     step=14 phase=2 name=optimizer_compute
10:43:08 [INFO   ] runner.py:133 [sim_t=00005.465605s] Step finished      step=14
10:43:08 [INFO   ] runner.py:120 [sim_t=00005.465605s] Step starting      step=15
10:43:08 [INFO   ] runner.py:138 [sim_t=00005.465605s] Phase starting     step=15 phase=0 name=fwd_bwd_compute
10:43:08 [INFO   ] runner.py:149 [sim_t=00005.475605s] Phase finished     step=15 phase=0 name=fwd_bwd_compute
10:43:08 [INFO   ] runner.py:138 [sim_t=00005.475605s] Phase starting     step=15 phase=1 name=gradient_sync
10:43:13 [INFO   ] runner.py:149 [sim_t=00005.851552s] Phase finished     step=15 phase=1 name=gradient_sync
10:43:13 [INFO   ] runner.py:138 [sim_t=00005.851552s] Phase starting     step=15 phase=2 name=optimizer_compute
10:43:13 [INFO   ] runner.py:149 [sim_t=00005.856552s] Phase finished     step=15 phase=2 name=optimizer_compute
10:43:13 [INFO   ] runner.py:133 [sim_t=00005.856552s] Step finished      step=15
10:43:13 [INFO   ] runner.py:120 [sim_t=00005.856552s] Step starting      step=16
10:43:13 [INFO   ] runner.py:138 [sim_t=00005.856552s] Phase starting     step=16 phase=0 name=fwd_bwd_compute
10:43:13 [INFO   ] runner.py:149 [sim_t=00005.866552s] Phase finished     step=16 phase=0 name=fwd_bwd_compute
10:43:13 [INFO   ] runner.py:138 [sim_t=00005.866552s] Phase starting     step=16 phase=1 name=gradient_sync
10:43:18 [INFO   ] runner.py:149 [sim_t=00006.218183s] Phase finished     step=16 phase=1 name=gradient_sync
10:43:18 [INFO   ] runner.py:138 [sim_t=00006.218183s] Phase starting     step=16 phase=2 name=optimizer_compute
10:43:18 [INFO   ] runner.py:149 [sim_t=00006.223183s] Phase finished     step=16 phase=2 name=optimizer_compute
10:43:18 [INFO   ] runner.py:133 [sim_t=00006.223183s] Step finished      step=16
10:43:18 [INFO   ] runner.py:120 [sim_t=00006.223183s] Step starting      step=17
10:43:18 [INFO   ] runner.py:138 [sim_t=00006.223183s] Phase starting     step=17 phase=0 name=fwd_bwd_compute
10:43:18 [INFO   ] runner.py:149 [sim_t=00006.233183s] Phase finished     step=17 phase=0 name=fwd_bwd_compute
10:43:18 [INFO   ] runner.py:138 [sim_t=00006.233183s] Phase starting     step=17 phase=1 name=gradient_sync
10:43:23 [INFO   ] runner.py:149 [sim_t=00006.592680s] Phase finished     step=17 phase=1 name=gradient_sync
10:43:23 [INFO   ] runner.py:138 [sim_t=00006.592680s] Phase starting     step=17 phase=2 name=optimizer_compute
10:43:23 [INFO   ] runner.py:149 [sim_t=00006.597680s] Phase finished     step=17 phase=2 name=optimizer_compute
10:43:23 [INFO   ] runner.py:133 [sim_t=00006.597680s] Step finished      step=17
10:43:23 [INFO   ] runner.py:120 [sim_t=00006.597680s] Step starting      step=18
10:43:23 [INFO   ] runner.py:138 [sim_t=00006.597680s] Phase starting     step=18 phase=0 name=fwd_bwd_compute
10:43:23 [INFO   ] runner.py:149 [sim_t=00006.607680s] Phase finished     step=18 phase=0 name=fwd_bwd_compute
10:43:23 [INFO   ] runner.py:138 [sim_t=00006.607680s] Phase starting     step=18 phase=1 name=gradient_sync
10:43:29 [INFO   ] runner.py:149 [sim_t=00006.894038s] Phase finished     step=18 phase=1 name=gradient_sync
10:43:29 [INFO   ] runner.py:138 [sim_t=00006.894038s] Phase starting     step=18 phase=2 name=optimizer_compute
10:43:29 [INFO   ] runner.py:149 [sim_t=00006.899038s] Phase finished     step=18 phase=2 name=optimizer_compute
10:43:29 [INFO   ] runner.py:133 [sim_t=00006.899038s] Step finished      step=18
10:43:29 [INFO   ] runner.py:120 [sim_t=00006.899038s] Step starting      step=19
10:43:29 [INFO   ] runner.py:138 [sim_t=00006.899038s] Phase starting     step=19 phase=0 name=fwd_bwd_compute
10:43:29 [INFO   ] runner.py:149 [sim_t=00006.909038s] Phase finished     step=19 phase=0 name=fwd_bwd_compute
10:43:29 [INFO   ] runner.py:138 [sim_t=00006.909038s] Phase starting     step=19 phase=1 name=gradient_sync
10:43:34 [INFO   ] runner.py:149 [sim_t=00007.252086s] Phase finished     step=19 phase=1 name=gradient_sync
10:43:34 [INFO   ] runner.py:138 [sim_t=00007.252086s] Phase starting     step=19 phase=2 name=optimizer_compute
10:43:34 [INFO   ] runner.py:149 [sim_t=00007.257086s] Phase finished     step=19 phase=2 name=optimizer_compute
10:43:34 [INFO   ] runner.py:133 [sim_t=00007.257086s] Step finished      step=19
10:43:34 [INFO   ] runner.py:120 [sim_t=00007.257086s] Step starting      step=20
10:43:34 [INFO   ] runner.py:138 [sim_t=00007.257086s] Phase starting     step=20 phase=0 name=fwd_bwd_compute
10:43:34 [INFO   ] runner.py:149 [sim_t=00007.267086s] Phase finished     step=20 phase=0 name=fwd_bwd_compute
10:43:34 [INFO   ] runner.py:138 [sim_t=00007.267086s] Phase starting     step=20 phase=1 name=gradient_sync
10:43:39 [INFO   ] runner.py:149 [sim_t=00007.594339s] Phase finished     step=20 phase=1 name=gradient_sync
10:43:39 [INFO   ] runner.py:138 [sim_t=00007.594339s] Phase starting     step=20 phase=2 name=optimizer_compute
10:43:39 [INFO   ] runner.py:149 [sim_t=00007.599339s] Phase finished     step=20 phase=2 name=optimizer_compute
10:43:39 [INFO   ] runner.py:133 [sim_t=00007.599339s] Step finished      step=20
10:43:39 [INFO   ] runner.py:120 [sim_t=00007.599339s] Step starting      step=21
10:43:39 [INFO   ] runner.py:138 [sim_t=00007.599339s] Phase starting     step=21 phase=0 name=fwd_bwd_compute
10:43:39 [INFO   ] runner.py:149 [sim_t=00007.609339s] Phase finished     step=21 phase=0 name=fwd_bwd_compute
10:43:39 [INFO   ] runner.py:138 [sim_t=00007.609339s] Phase starting     step=21 phase=1 name=gradient_sync
10:43:45 [INFO   ] runner.py:149 [sim_t=00007.952976s] Phase finished     step=21 phase=1 name=gradient_sync
10:43:45 [INFO   ] runner.py:138 [sim_t=00007.952976s] Phase starting     step=21 phase=2 name=optimizer_compute
10:43:45 [INFO   ] runner.py:149 [sim_t=00007.957976s] Phase finished     step=21 phase=2 name=optimizer_compute
10:43:45 [INFO   ] runner.py:133 [sim_t=00007.957976s] Step finished      step=21
10:43:45 [INFO   ] runner.py:120 [sim_t=00007.957976s] Step starting      step=22
10:43:45 [INFO   ] runner.py:138 [sim_t=00007.957976s] Phase starting     step=22 phase=0 name=fwd_bwd_compute
10:43:45 [INFO   ] runner.py:149 [sim_t=00007.967976s] Phase finished     step=22 phase=0 name=fwd_bwd_compute
10:43:45 [INFO   ] runner.py:138 [sim_t=00007.967976s] Phase starting     step=22 phase=1 name=gradient_sync
10:43:50 [INFO   ] runner.py:149 [sim_t=00008.279042s] Phase finished     step=22 phase=1 name=gradient_sync
10:43:50 [INFO   ] runner.py:138 [sim_t=00008.279042s] Phase starting     step=22 phase=2 name=optimizer_compute
10:43:50 [INFO   ] runner.py:149 [sim_t=00008.284042s] Phase finished     step=22 phase=2 name=optimizer_compute
10:43:50 [INFO   ] runner.py:133 [sim_t=00008.284042s] Step finished      step=22
10:43:50 [INFO   ] runner.py:120 [sim_t=00008.284042s] Step starting      step=23
10:43:50 [INFO   ] runner.py:138 [sim_t=00008.284042s] Phase starting     step=23 phase=0 name=fwd_bwd_compute
10:43:50 [INFO   ] runner.py:149 [sim_t=00008.294042s] Phase finished     step=23 phase=0 name=fwd_bwd_compute
10:43:50 [INFO   ] runner.py:138 [sim_t=00008.294042s] Phase starting     step=23 phase=1 name=gradient_sync
10:43:55 [INFO   ] runner.py:149 [sim_t=00008.669989s] Phase finished     step=23 phase=1 name=gradient_sync
10:43:55 [INFO   ] runner.py:138 [sim_t=00008.669989s] Phase starting     step=23 phase=2 name=optimizer_compute
10:43:55 [INFO   ] runner.py:149 [sim_t=00008.674989s] Phase finished     step=23 phase=2 name=optimizer_compute
10:43:55 [INFO   ] runner.py:133 [sim_t=00008.674989s] Step finished      step=23
10:43:55 [INFO   ] runner.py:120 [sim_t=00008.674989s] Step starting      step=24
10:43:55 [INFO   ] runner.py:138 [sim_t=00008.674989s] Phase starting     step=24 phase=0 name=fwd_bwd_compute
10:43:55 [INFO   ] runner.py:149 [sim_t=00008.684989s] Phase finished     step=24 phase=0 name=fwd_bwd_compute
10:43:55 [INFO   ] runner.py:138 [sim_t=00008.684989s] Phase starting     step=24 phase=1 name=gradient_sync
10:44:00 [INFO   ] runner.py:149 [sim_t=00009.052809s] Phase finished     step=24 phase=1 name=gradient_sync
10:44:00 [INFO   ] runner.py:138 [sim_t=00009.052809s] Phase starting     step=24 phase=2 name=optimizer_compute
10:44:00 [INFO   ] runner.py:149 [sim_t=00009.057809s] Phase finished     step=24 phase=2 name=optimizer_compute
10:44:00 [INFO   ] runner.py:133 [sim_t=00009.057809s] Step finished      step=24
10:44:00 [INFO   ] runner.py:120 [sim_t=00009.057809s] Step starting      step=25
10:44:00 [INFO   ] runner.py:138 [sim_t=00009.057809s] Phase starting     step=25 phase=0 name=fwd_bwd_compute
10:44:00 [INFO   ] runner.py:149 [sim_t=00009.067809s] Phase finished     step=25 phase=0 name=fwd_bwd_compute
10:44:00 [INFO   ] runner.py:138 [sim_t=00009.067809s] Phase starting     step=25 phase=1 name=gradient_sync
10:44:06 [INFO   ] runner.py:149 [sim_t=00009.403254s] Phase finished     step=25 phase=1 name=gradient_sync
10:44:06 [INFO   ] runner.py:138 [sim_t=00009.403254s] Phase starting     step=25 phase=2 name=optimizer_compute
10:44:06 [INFO   ] runner.py:149 [sim_t=00009.408254s] Phase finished     step=25 phase=2 name=optimizer_compute
10:44:06 [INFO   ] runner.py:133 [sim_t=00009.408254s] Step finished      step=25
10:44:06 [INFO   ] runner.py:120 [sim_t=00009.408254s] Step starting      step=26
10:44:06 [INFO   ] runner.py:138 [sim_t=00009.408254s] Phase starting     step=26 phase=0 name=fwd_bwd_compute
10:44:06 [INFO   ] runner.py:149 [sim_t=00009.418254s] Phase finished     step=26 phase=0 name=fwd_bwd_compute
10:44:06 [INFO   ] runner.py:138 [sim_t=00009.418254s] Phase starting     step=26 phase=1 name=gradient_sync
10:44:11 [INFO   ] runner.py:149 [sim_t=00009.765669s] Phase finished     step=26 phase=1 name=gradient_sync
10:44:11 [INFO   ] runner.py:138 [sim_t=00009.765669s] Phase starting     step=26 phase=2 name=optimizer_compute
10:44:11 [INFO   ] runner.py:149 [sim_t=00009.770669s] Phase finished     step=26 phase=2 name=optimizer_compute
10:44:11 [INFO   ] runner.py:133 [sim_t=00009.770669s] Step finished      step=26
10:44:11 [INFO   ] runner.py:120 [sim_t=00009.770669s] Step starting      step=27
10:44:11 [INFO   ] runner.py:138 [sim_t=00009.770669s] Phase starting     step=27 phase=0 name=fwd_bwd_compute
10:44:11 [INFO   ] runner.py:149 [sim_t=00009.780669s] Phase finished     step=27 phase=0 name=fwd_bwd_compute
10:44:11 [INFO   ] runner.py:138 [sim_t=00009.780669s] Phase starting     step=27 phase=1 name=gradient_sync
10:44:14 [INFO   ] mice_flow_injector.py:145 Mice flows summary: flows=10000 avg=1.495ms p95=10.625ms p99=19.681ms
10:44:16 [INFO   ] runner.py:149 [sim_t=00010.164217s] Phase finished     step=27 phase=1 name=gradient_sync
10:44:16 [INFO   ] runner.py:138 [sim_t=00010.164217s] Phase starting     step=27 phase=2 name=optimizer_compute
10:44:16 [INFO   ] runner.py:149 [sim_t=00010.169217s] Phase finished     step=27 phase=2 name=optimizer_compute
10:44:16 [INFO   ] runner.py:133 [sim_t=00010.169217s] Step finished      step=27
10:44:16 [INFO   ] runner.py:120 [sim_t=00010.169217s] Step starting      step=28
10:44:16 [INFO   ] runner.py:138 [sim_t=00010.169217s] Phase starting     step=28 phase=0 name=fwd_bwd_compute
10:44:16 [INFO   ] runner.py:149 [sim_t=00010.179217s] Phase finished     step=28 phase=0 name=fwd_bwd_compute
10:44:16 [INFO   ] runner.py:138 [sim_t=00010.179217s] Phase starting     step=28 phase=1 name=gradient_sync
10:44:21 [INFO   ] runner.py:149 [sim_t=00010.546513s] Phase finished     step=28 phase=1 name=gradient_sync
10:44:21 [INFO   ] runner.py:138 [sim_t=00010.546513s] Phase starting     step=28 phase=2 name=optimizer_compute
10:44:21 [INFO   ] runner.py:149 [sim_t=00010.551513s] Phase finished     step=28 phase=2 name=optimizer_compute
10:44:21 [INFO   ] runner.py:133 [sim_t=00010.551513s] Step finished      step=28
10:44:21 [INFO   ] runner.py:120 [sim_t=00010.551513s] Step starting      step=29
10:44:21 [INFO   ] runner.py:138 [sim_t=00010.551513s] Phase starting     step=29 phase=0 name=fwd_bwd_compute
10:44:21 [INFO   ] runner.py:149 [sim_t=00010.561513s] Phase finished     step=29 phase=0 name=fwd_bwd_compute
10:44:21 [INFO   ] runner.py:138 [sim_t=00010.561513s] Phase starting     step=29 phase=1 name=gradient_sync
10:44:27 [INFO   ] runner.py:149 [sim_t=00010.896303s] Phase finished     step=29 phase=1 name=gradient_sync
10:44:27 [INFO   ] runner.py:138 [sim_t=00010.896303s] Phase starting     step=29 phase=2 name=optimizer_compute
10:44:27 [INFO   ] runner.py:149 [sim_t=00010.901303s] Phase finished     step=29 phase=2 name=optimizer_compute
10:44:27 [INFO   ] runner.py:133 [sim_t=00010.901303s] Step finished      step=29
