09:17:04 [INFO   ] ai_factory_network_simulation.py:253 Logging to console and file: C:\Users\alonz\repos\studies\networks\network_sim\results\logs\ai-factory-su.ai-factory-su-workload1-dp-heavy_20260128_091704_860076_d01b.log
09:17:04 [INFO   ] ai_factory_network_simulation.py:254 Loaded configuration from: C:\Users\alonz\repos\studies\networks\network_sim\ai_factory_simulation\scenarios\scenarios_configuration\ai_factory_su_dp_heavy_scenario_adaptive_high.yaml
09:17:04 [INFO   ] ai_factory_su_network_simulator.py:246 AI-Factory SU topology created: leaves=8, spines=4, servers=32, links=512
09:17:04 [INFO   ] network.py:76 Creating scenario...
09:17:06 [INFO   ] network.py:79 Scenario created.
09:17:06 [INFO   ] ai_factory_network_simulation.py:262 Starting AI factory simulation
09:18:31 [INFO   ] runner.py:138 [sim_t=00000.604732s] Phase starting     step=4 phase=0 name=fwd_bwd_compute
09:18:31 [INFO   ] runner.py:149 [sim_t=00000.614732s] Phase finished     step=4 phase=0 name=fwd_bwd_compute
09:18:31 [INFO   ] runner.py:138 [sim_t=00000.614732s] Phase starting     step=4 phase=1 name=gradient_sync
09:18:52 [INFO   ] runner.py:149 [sim_t=00000.750817s] Phase finished     step=4 phase=1 name=gradient_sync
09:18:52 [INFO   ] runner.py:138 [sim_t=00000.750817s] Phase starting     step=4 phase=2 name=optimizer_compute
09:18:52 [INFO   ] runner.py:149 [sim_t=00000.755817s] Phase finished     step=4 phase=2 name=optimizer_compute
09:18:52 [INFO   ] runner.py:133 [sim_t=00000.755817s] Step finished      step=4
09:18:52 [INFO   ] runner.py:120 [sim_t=00000.755817s] Step starting      step=5
09:18:52 [INFO   ] runner.py:138 [sim_t=00000.755817s] Phase starting     step=5 phase=0 name=fwd_bwd_compute
09:18:52 [INFO   ] runner.py:149 [sim_t=00000.765817s] Phase finished     step=5 phase=0 name=fwd_bwd_compute
09:18:52 [INFO   ] runner.py:138 [sim_t=00000.765817s] Phase starting     step=5 phase=1 name=gradient_sync
09:19:24 [INFO   ] runner.py:149 [sim_t=00000.902229s] Phase finished     step=5 phase=1 name=gradient_sync
09:19:24 [INFO   ] runner.py:138 [sim_t=00000.902229s] Phase starting     step=5 phase=2 name=optimizer_compute
09:19:24 [INFO   ] runner.py:149 [sim_t=00000.907229s] Phase finished     step=5 phase=2 name=optimizer_compute
09:19:24 [INFO   ] runner.py:133 [sim_t=00000.907229s] Step finished      step=5
09:19:24 [INFO   ] runner.py:120 [sim_t=00000.907229s] Step starting      step=6
09:19:24 [INFO   ] runner.py:138 [sim_t=00000.907229s] Phase starting     step=6 phase=0 name=fwd_bwd_compute
09:19:24 [INFO   ] runner.py:149 [sim_t=00000.917229s] Phase finished     step=6 phase=0 name=fwd_bwd_compute
09:19:24 [INFO   ] runner.py:138 [sim_t=00000.917229s] Phase starting     step=6 phase=1 name=gradient_sync
09:19:55 [INFO   ] runner.py:149 [sim_t=00001.053576s] Phase finished     step=6 phase=1 name=gradient_sync
09:19:55 [INFO   ] runner.py:138 [sim_t=00001.053576s] Phase starting     step=6 phase=2 name=optimizer_compute
09:19:55 [INFO   ] runner.py:149 [sim_t=00001.058576s] Phase finished     step=6 phase=2 name=optimizer_compute
09:19:55 [INFO   ] runner.py:133 [sim_t=00001.058576s] Step finished      step=6
09:19:55 [INFO   ] runner.py:120 [sim_t=00001.058576s] Step starting      step=7
09:19:55 [INFO   ] runner.py:138 [sim_t=00001.058576s] Phase starting     step=7 phase=0 name=fwd_bwd_compute
09:19:55 [INFO   ] runner.py:149 [sim_t=00001.068576s] Phase finished     step=7 phase=0 name=fwd_bwd_compute
09:19:55 [INFO   ] runner.py:138 [sim_t=00001.068576s] Phase starting     step=7 phase=1 name=gradient_sync
09:20:25 [INFO   ] runner.py:149 [sim_t=00001.205251s] Phase finished     step=7 phase=1 name=gradient_sync
09:20:25 [INFO   ] runner.py:138 [sim_t=00001.205251s] Phase starting     step=7 phase=2 name=optimizer_compute
09:20:25 [INFO   ] runner.py:149 [sim_t=00001.210251s] Phase finished     step=7 phase=2 name=optimizer_compute
09:20:25 [INFO   ] runner.py:133 [sim_t=00001.210251s] Step finished      step=7
09:20:25 [INFO   ] runner.py:120 [sim_t=00001.210251s] Step starting      step=8
09:20:25 [INFO   ] runner.py:138 [sim_t=00001.210251s] Phase starting     step=8 phase=0 name=fwd_bwd_compute
09:20:25 [INFO   ] runner.py:149 [sim_t=00001.220251s] Phase finished     step=8 phase=0 name=fwd_bwd_compute
09:20:25 [INFO   ] runner.py:138 [sim_t=00001.220251s] Phase starting     step=8 phase=1 name=gradient_sync
09:20:56 [INFO   ] runner.py:149 [sim_t=00001.356401s] Phase finished     step=8 phase=1 name=gradient_sync
09:20:56 [INFO   ] runner.py:138 [sim_t=00001.356401s] Phase starting     step=8 phase=2 name=optimizer_compute
09:20:56 [INFO   ] runner.py:149 [sim_t=00001.361401s] Phase finished     step=8 phase=2 name=optimizer_compute
09:20:56 [INFO   ] runner.py:133 [sim_t=00001.361401s] Step finished      step=8
09:20:56 [INFO   ] runner.py:120 [sim_t=00001.361401s] Step starting      step=9
09:20:56 [INFO   ] runner.py:138 [sim_t=00001.361401s] Phase starting     step=9 phase=0 name=fwd_bwd_compute
09:20:56 [INFO   ] runner.py:149 [sim_t=00001.371401s] Phase finished     step=9 phase=0 name=fwd_bwd_compute
09:20:56 [INFO   ] runner.py:138 [sim_t=00001.371401s] Phase starting     step=9 phase=1 name=gradient_sync
09:21:27 [INFO   ] runner.py:149 [sim_t=00001.507682s] Phase finished     step=9 phase=1 name=gradient_sync
09:21:27 [INFO   ] runner.py:138 [sim_t=00001.507682s] Phase starting     step=9 phase=2 name=optimizer_compute
09:21:27 [INFO   ] runner.py:149 [sim_t=00001.512682s] Phase finished     step=9 phase=2 name=optimizer_compute
09:21:27 [INFO   ] runner.py:133 [sim_t=00001.512682s] Step finished      step=9
09:21:27 [INFO   ] runner.py:120 [sim_t=00001.512682s] Step starting      step=10
09:21:27 [INFO   ] runner.py:138 [sim_t=00001.512682s] Phase starting     step=10 phase=0 name=fwd_bwd_compute
09:21:27 [INFO   ] runner.py:149 [sim_t=00001.522682s] Phase finished     step=10 phase=0 name=fwd_bwd_compute
09:21:27 [INFO   ] runner.py:138 [sim_t=00001.522682s] Phase starting     step=10 phase=1 name=gradient_sync
09:21:58 [INFO   ] runner.py:149 [sim_t=00001.658439s] Phase finished     step=10 phase=1 name=gradient_sync
09:21:58 [INFO   ] runner.py:138 [sim_t=00001.658439s] Phase starting     step=10 phase=2 name=optimizer_compute
09:21:58 [INFO   ] runner.py:149 [sim_t=00001.663439s] Phase finished     step=10 phase=2 name=optimizer_compute
09:21:58 [INFO   ] runner.py:133 [sim_t=00001.663439s] Step finished      step=10
09:21:58 [INFO   ] runner.py:120 [sim_t=00001.663439s] Step starting      step=11
09:21:58 [INFO   ] runner.py:138 [sim_t=00001.663439s] Phase starting     step=11 phase=0 name=fwd_bwd_compute
09:21:58 [INFO   ] runner.py:149 [sim_t=00001.673439s] Phase finished     step=11 phase=0 name=fwd_bwd_compute
09:21:58 [INFO   ] runner.py:138 [sim_t=00001.673439s] Phase starting     step=11 phase=1 name=gradient_sync
09:22:29 [INFO   ] runner.py:149 [sim_t=00001.809328s] Phase finished     step=11 phase=1 name=gradient_sync
09:22:29 [INFO   ] runner.py:138 [sim_t=00001.809328s] Phase starting     step=11 phase=2 name=optimizer_compute
09:22:29 [INFO   ] runner.py:149 [sim_t=00001.814328s] Phase finished     step=11 phase=2 name=optimizer_compute
09:22:29 [INFO   ] runner.py:133 [sim_t=00001.814328s] Step finished      step=11
09:22:29 [INFO   ] runner.py:120 [sim_t=00001.814328s] Step starting      step=12
09:22:29 [INFO   ] runner.py:138 [sim_t=00001.814328s] Phase starting     step=12 phase=0 name=fwd_bwd_compute
09:22:29 [INFO   ] runner.py:149 [sim_t=00001.824328s] Phase finished     step=12 phase=0 name=fwd_bwd_compute
09:22:29 [INFO   ] runner.py:138 [sim_t=00001.824328s] Phase starting     step=12 phase=1 name=gradient_sync
09:23:00 [INFO   ] runner.py:149 [sim_t=00001.960347s] Phase finished     step=12 phase=1 name=gradient_sync
09:23:00 [INFO   ] runner.py:138 [sim_t=00001.960347s] Phase starting     step=12 phase=2 name=optimizer_compute
09:23:00 [INFO   ] runner.py:149 [sim_t=00001.965347s] Phase finished     step=12 phase=2 name=optimizer_compute
09:23:00 [INFO   ] runner.py:133 [sim_t=00001.965347s] Step finished      step=12
09:23:00 [INFO   ] runner.py:120 [sim_t=00001.965347s] Step starting      step=13
09:23:00 [INFO   ] runner.py:138 [sim_t=00001.965347s] Phase starting     step=13 phase=0 name=fwd_bwd_compute
09:23:00 [INFO   ] runner.py:149 [sim_t=00001.975347s] Phase finished     step=13 phase=0 name=fwd_bwd_compute
09:23:00 [INFO   ] runner.py:138 [sim_t=00001.975347s] Phase starting     step=13 phase=1 name=gradient_sync
09:23:21 [INFO   ] runner.py:149 [sim_t=00002.111759s] Phase finished     step=13 phase=1 name=gradient_sync
09:23:21 [INFO   ] runner.py:138 [sim_t=00002.111759s] Phase starting     step=13 phase=2 name=optimizer_compute
09:23:21 [INFO   ] runner.py:149 [sim_t=00002.116759s] Phase finished     step=13 phase=2 name=optimizer_compute
09:23:21 [INFO   ] runner.py:133 [sim_t=00002.116759s] Step finished      step=13
09:23:21 [INFO   ] runner.py:120 [sim_t=00002.116759s] Step starting      step=14
09:23:21 [INFO   ] runner.py:138 [sim_t=00002.116759s] Phase starting     step=14 phase=0 name=fwd_bwd_compute
09:23:21 [INFO   ] runner.py:149 [sim_t=00002.126759s] Phase finished     step=14 phase=0 name=fwd_bwd_compute
09:23:21 [INFO   ] runner.py:138 [sim_t=00002.126759s] Phase starting     step=14 phase=1 name=gradient_sync
09:23:42 [INFO   ] runner.py:149 [sim_t=00002.262909s] Phase finished     step=14 phase=1 name=gradient_sync
09:23:42 [INFO   ] runner.py:138 [sim_t=00002.262909s] Phase starting     step=14 phase=2 name=optimizer_compute
09:23:42 [INFO   ] runner.py:149 [sim_t=00002.267909s] Phase finished     step=14 phase=2 name=optimizer_compute
09:23:42 [INFO   ] runner.py:133 [sim_t=00002.267909s] Step finished      step=14
09:23:42 [INFO   ] runner.py:120 [sim_t=00002.267909s] Step starting      step=15
09:23:42 [INFO   ] runner.py:138 [sim_t=00002.267909s] Phase starting     step=15 phase=0 name=fwd_bwd_compute
09:23:42 [INFO   ] runner.py:149 [sim_t=00002.277909s] Phase finished     step=15 phase=0 name=fwd_bwd_compute
09:23:42 [INFO   ] runner.py:138 [sim_t=00002.277909s] Phase starting     step=15 phase=1 name=gradient_sync
09:24:03 [INFO   ] runner.py:149 [sim_t=00002.414256s] Phase finished     step=15 phase=1 name=gradient_sync
09:24:03 [INFO   ] runner.py:138 [sim_t=00002.414256s] Phase starting     step=15 phase=2 name=optimizer_compute
09:24:03 [INFO   ] runner.py:149 [sim_t=00002.419256s] Phase finished     step=15 phase=2 name=optimizer_compute
09:24:03 [INFO   ] runner.py:133 [sim_t=00002.419256s] Step finished      step=15
09:24:03 [INFO   ] runner.py:120 [sim_t=00002.419256s] Step starting      step=16
09:24:03 [INFO   ] runner.py:138 [sim_t=00002.419256s] Phase starting     step=16 phase=0 name=fwd_bwd_compute
09:24:03 [INFO   ] runner.py:149 [sim_t=00002.429256s] Phase finished     step=16 phase=0 name=fwd_bwd_compute
09:24:03 [INFO   ] runner.py:138 [sim_t=00002.429256s] Phase starting     step=16 phase=1 name=gradient_sync
09:24:24 [INFO   ] runner.py:149 [sim_t=00002.566062s] Phase finished     step=16 phase=1 name=gradient_sync
09:24:24 [INFO   ] runner.py:138 [sim_t=00002.566062s] Phase starting     step=16 phase=2 name=optimizer_compute
09:24:24 [INFO   ] runner.py:149 [sim_t=00002.571062s] Phase finished     step=16 phase=2 name=optimizer_compute
09:24:24 [INFO   ] runner.py:133 [sim_t=00002.571062s] Step finished      step=16
09:24:24 [INFO   ] runner.py:120 [sim_t=00002.571062s] Step starting      step=17
09:24:24 [INFO   ] runner.py:138 [sim_t=00002.571062s] Phase starting     step=17 phase=0 name=fwd_bwd_compute
09:24:24 [INFO   ] runner.py:149 [sim_t=00002.581062s] Phase finished     step=17 phase=0 name=fwd_bwd_compute
09:24:24 [INFO   ] runner.py:138 [sim_t=00002.581062s] Phase starting     step=17 phase=1 name=gradient_sync
09:24:46 [INFO   ] runner.py:149 [sim_t=00002.716885s] Phase finished     step=17 phase=1 name=gradient_sync
09:24:46 [INFO   ] runner.py:138 [sim_t=00002.716885s] Phase starting     step=17 phase=2 name=optimizer_compute
09:24:46 [INFO   ] runner.py:149 [sim_t=00002.721885s] Phase finished     step=17 phase=2 name=optimizer_compute
09:24:46 [INFO   ] runner.py:133 [sim_t=00002.721885s] Step finished      step=17
09:24:46 [INFO   ] runner.py:120 [sim_t=00002.721885s] Step starting      step=18
09:24:46 [INFO   ] runner.py:138 [sim_t=00002.721885s] Phase starting     step=18 phase=0 name=fwd_bwd_compute
09:24:46 [INFO   ] runner.py:149 [sim_t=00002.731885s] Phase finished     step=18 phase=0 name=fwd_bwd_compute
09:24:46 [INFO   ] runner.py:138 [sim_t=00002.731885s] Phase starting     step=18 phase=1 name=gradient_sync
09:25:09 [INFO   ] runner.py:149 [sim_t=00002.868887s] Phase finished     step=18 phase=1 name=gradient_sync
09:25:09 [INFO   ] runner.py:138 [sim_t=00002.868887s] Phase starting     step=18 phase=2 name=optimizer_compute
09:25:09 [INFO   ] runner.py:149 [sim_t=00002.873887s] Phase finished     step=18 phase=2 name=optimizer_compute
09:25:09 [INFO   ] runner.py:133 [sim_t=00002.873887s] Step finished      step=18
09:25:09 [INFO   ] runner.py:120 [sim_t=00002.873887s] Step starting      step=19
09:25:09 [INFO   ] runner.py:138 [sim_t=00002.873887s] Phase starting     step=19 phase=0 name=fwd_bwd_compute
09:25:09 [INFO   ] runner.py:149 [sim_t=00002.883887s] Phase finished     step=19 phase=0 name=fwd_bwd_compute
09:25:09 [INFO   ] runner.py:138 [sim_t=00002.883887s] Phase starting     step=19 phase=1 name=gradient_sync
09:25:32 [INFO   ] runner.py:149 [sim_t=00003.019906s] Phase finished     step=19 phase=1 name=gradient_sync
09:25:32 [INFO   ] runner.py:138 [sim_t=00003.019906s] Phase starting     step=19 phase=2 name=optimizer_compute
09:25:32 [INFO   ] runner.py:149 [sim_t=00003.024906s] Phase finished     step=19 phase=2 name=optimizer_compute
09:25:32 [INFO   ] runner.py:133 [sim_t=00003.024906s] Step finished      step=19
09:25:32 [INFO   ] runner.py:120 [sim_t=00003.024906s] Step starting      step=20
09:25:32 [INFO   ] runner.py:138 [sim_t=00003.024906s] Phase starting     step=20 phase=0 name=fwd_bwd_compute
09:25:32 [INFO   ] runner.py:149 [sim_t=00003.034906s] Phase finished     step=20 phase=0 name=fwd_bwd_compute
09:25:32 [INFO   ] runner.py:138 [sim_t=00003.034906s] Phase starting     step=20 phase=1 name=gradient_sync
09:25:55 [INFO   ] runner.py:149 [sim_t=00003.170532s] Phase finished     step=20 phase=1 name=gradient_sync
09:25:55 [INFO   ] runner.py:138 [sim_t=00003.170532s] Phase starting     step=20 phase=2 name=optimizer_compute
09:25:55 [INFO   ] runner.py:149 [sim_t=00003.175532s] Phase finished     step=20 phase=2 name=optimizer_compute
09:25:55 [INFO   ] runner.py:133 [sim_t=00003.175532s] Step finished      step=20
09:25:55 [INFO   ] runner.py:120 [sim_t=00003.175532s] Step starting      step=21
09:25:55 [INFO   ] runner.py:138 [sim_t=00003.175532s] Phase starting     step=21 phase=0 name=fwd_bwd_compute
09:25:55 [INFO   ] runner.py:149 [sim_t=00003.185532s] Phase finished     step=21 phase=0 name=fwd_bwd_compute
09:25:55 [INFO   ] runner.py:138 [sim_t=00003.185532s] Phase starting     step=21 phase=1 name=gradient_sync
09:26:18 [INFO   ] runner.py:149 [sim_t=00003.322403s] Phase finished     step=21 phase=1 name=gradient_sync
09:26:18 [INFO   ] runner.py:138 [sim_t=00003.322403s] Phase starting     step=21 phase=2 name=optimizer_compute
09:26:18 [INFO   ] runner.py:149 [sim_t=00003.327403s] Phase finished     step=21 phase=2 name=optimizer_compute
09:26:18 [INFO   ] runner.py:133 [sim_t=00003.327403s] Step finished      step=21
09:26:18 [INFO   ] runner.py:120 [sim_t=00003.327403s] Step starting      step=22
09:26:18 [INFO   ] runner.py:138 [sim_t=00003.327403s] Phase starting     step=22 phase=0 name=fwd_bwd_compute
09:26:18 [INFO   ] runner.py:149 [sim_t=00003.337403s] Phase finished     step=22 phase=0 name=fwd_bwd_compute
09:26:18 [INFO   ] runner.py:138 [sim_t=00003.337403s] Phase starting     step=22 phase=1 name=gradient_sync
09:26:41 [INFO   ] runner.py:149 [sim_t=00003.473291s] Phase finished     step=22 phase=1 name=gradient_sync
09:26:41 [INFO   ] runner.py:138 [sim_t=00003.473291s] Phase starting     step=22 phase=2 name=optimizer_compute
09:26:41 [INFO   ] runner.py:149 [sim_t=00003.478291s] Phase finished     step=22 phase=2 name=optimizer_compute
09:26:41 [INFO   ] runner.py:133 [sim_t=00003.478291s] Step finished      step=22
09:26:41 [INFO   ] runner.py:120 [sim_t=00003.478291s] Step starting      step=23
09:26:41 [INFO   ] runner.py:138 [sim_t=00003.478291s] Phase starting     step=23 phase=0 name=fwd_bwd_compute
09:26:41 [INFO   ] runner.py:149 [sim_t=00003.488291s] Phase finished     step=23 phase=0 name=fwd_bwd_compute
09:26:41 [INFO   ] runner.py:138 [sim_t=00003.488291s] Phase starting     step=23 phase=1 name=gradient_sync
09:27:05 [INFO   ] runner.py:149 [sim_t=00003.624507s] Phase finished     step=23 phase=1 name=gradient_sync
09:27:05 [INFO   ] runner.py:138 [sim_t=00003.624507s] Phase starting     step=23 phase=2 name=optimizer_compute
09:27:05 [INFO   ] runner.py:149 [sim_t=00003.629507s] Phase finished     step=23 phase=2 name=optimizer_compute
09:27:05 [INFO   ] runner.py:133 [sim_t=00003.629507s] Step finished      step=23
09:27:05 [INFO   ] runner.py:120 [sim_t=00003.629507s] Step starting      step=24
09:27:05 [INFO   ] runner.py:138 [sim_t=00003.629507s] Phase starting     step=24 phase=0 name=fwd_bwd_compute
09:27:05 [INFO   ] runner.py:149 [sim_t=00003.639507s] Phase finished     step=24 phase=0 name=fwd_bwd_compute
09:27:05 [INFO   ] runner.py:138 [sim_t=00003.639507s] Phase starting     step=24 phase=1 name=gradient_sync
09:27:32 [INFO   ] runner.py:149 [sim_t=00003.776116s] Phase finished     step=24 phase=1 name=gradient_sync
09:27:32 [INFO   ] runner.py:138 [sim_t=00003.776116s] Phase starting     step=24 phase=2 name=optimizer_compute
09:27:32 [INFO   ] runner.py:149 [sim_t=00003.781116s] Phase finished     step=24 phase=2 name=optimizer_compute
09:27:32 [INFO   ] runner.py:133 [sim_t=00003.781116s] Step finished      step=24
09:27:32 [INFO   ] runner.py:120 [sim_t=00003.781116s] Step starting      step=25
09:27:32 [INFO   ] runner.py:138 [sim_t=00003.781116s] Phase starting     step=25 phase=0 name=fwd_bwd_compute
09:27:32 [INFO   ] runner.py:149 [sim_t=00003.791116s] Phase finished     step=25 phase=0 name=fwd_bwd_compute
09:27:32 [INFO   ] runner.py:138 [sim_t=00003.791116s] Phase starting     step=25 phase=1 name=gradient_sync
09:27:57 [INFO   ] runner.py:149 [sim_t=00003.927107s] Phase finished     step=25 phase=1 name=gradient_sync
09:27:57 [INFO   ] runner.py:138 [sim_t=00003.927107s] Phase starting     step=25 phase=2 name=optimizer_compute
09:27:57 [INFO   ] runner.py:149 [sim_t=00003.932107s] Phase finished     step=25 phase=2 name=optimizer_compute
09:27:57 [INFO   ] runner.py:133 [sim_t=00003.932107s] Step finished      step=25
09:27:57 [INFO   ] runner.py:120 [sim_t=00003.932107s] Step starting      step=26
09:27:57 [INFO   ] runner.py:138 [sim_t=00003.932107s] Phase starting     step=26 phase=0 name=fwd_bwd_compute
09:27:57 [INFO   ] runner.py:149 [sim_t=00003.942107s] Phase finished     step=26 phase=0 name=fwd_bwd_compute
09:27:57 [INFO   ] runner.py:138 [sim_t=00003.942107s] Phase starting     step=26 phase=1 name=gradient_sync
09:28:21 [INFO   ] runner.py:149 [sim_t=00004.078323s] Phase finished     step=26 phase=1 name=gradient_sync
09:28:21 [INFO   ] runner.py:138 [sim_t=00004.078323s] Phase starting     step=26 phase=2 name=optimizer_compute
09:28:21 [INFO   ] runner.py:149 [sim_t=00004.083323s] Phase finished     step=26 phase=2 name=optimizer_compute
09:28:21 [INFO   ] runner.py:133 [sim_t=00004.083323s] Step finished      step=26
09:28:21 [INFO   ] runner.py:120 [sim_t=00004.083323s] Step starting      step=27
09:28:21 [INFO   ] runner.py:138 [sim_t=00004.083323s] Phase starting     step=27 phase=0 name=fwd_bwd_compute
09:28:21 [INFO   ] runner.py:149 [sim_t=00004.093323s] Phase finished     step=27 phase=0 name=fwd_bwd_compute
09:28:21 [INFO   ] runner.py:138 [sim_t=00004.093323s] Phase starting     step=27 phase=1 name=gradient_sync
09:28:45 [INFO   ] runner.py:149 [sim_t=00004.229539s] Phase finished     step=27 phase=1 name=gradient_sync
09:28:45 [INFO   ] runner.py:138 [sim_t=00004.229539s] Phase starting     step=27 phase=2 name=optimizer_compute
09:28:45 [INFO   ] runner.py:149 [sim_t=00004.234539s] Phase finished     step=27 phase=2 name=optimizer_compute
09:28:45 [INFO   ] runner.py:133 [sim_t=00004.234539s] Step finished      step=27
09:28:45 [INFO   ] runner.py:120 [sim_t=00004.234539s] Step starting      step=28
09:28:45 [INFO   ] runner.py:138 [sim_t=00004.234539s] Phase starting     step=28 phase=0 name=fwd_bwd_compute
09:28:45 [INFO   ] runner.py:149 [sim_t=00004.244539s] Phase finished     step=28 phase=0 name=fwd_bwd_compute
09:28:45 [INFO   ] runner.py:138 [sim_t=00004.244539s] Phase starting     step=28 phase=1 name=gradient_sync
09:29:10 [INFO   ] runner.py:149 [sim_t=00004.380296s] Phase finished     step=28 phase=1 name=gradient_sync
09:29:10 [INFO   ] runner.py:138 [sim_t=00004.380296s] Phase starting     step=28 phase=2 name=optimizer_compute
09:29:10 [INFO   ] runner.py:149 [sim_t=00004.385296s] Phase finished     step=28 phase=2 name=optimizer_compute
09:29:10 [INFO   ] runner.py:133 [sim_t=00004.385296s] Step finished      step=28
09:29:10 [INFO   ] runner.py:120 [sim_t=00004.385296s] Step starting      step=29
09:29:10 [INFO   ] runner.py:138 [sim_t=00004.385296s] Phase starting     step=29 phase=0 name=fwd_bwd_compute
09:29:10 [INFO   ] runner.py:149 [sim_t=00004.395296s] Phase finished     step=29 phase=0 name=fwd_bwd_compute
09:29:10 [INFO   ] runner.py:138 [sim_t=00004.395296s] Phase starting     step=29 phase=1 name=gradient_sync
09:29:34 [INFO   ] runner.py:149 [sim_t=00004.531380s] Phase finished     step=29 phase=1 name=gradient_sync
09:29:34 [INFO   ] runner.py:138 [sim_t=00004.531380s] Phase starting     step=29 phase=2 name=optimizer_compute
09:29:34 [INFO   ] runner.py:149 [sim_t=00004.536380s] Phase finished     step=29 phase=2 name=optimizer_compute
09:29:34 [INFO   ] runner.py:133 [sim_t=00004.536380s] Step finished      step=29
09:29:34 [INFO   ] runner.py:120 [sim_t=00004.536380s] Step starting      step=30
