10:22:22 [INFO   ] ai_factory_network_simulation.py:253 Logging to console and file: C:\Users\alonz\repos\studies\networks\network_sim\results\logs\ai-factory-su.ai-factory-su-workload1-dp-heavy_20260128_102222_481626_1db0.log
10:22:22 [INFO   ] ai_factory_network_simulation.py:254 Loaded configuration from: C:\Users\alonz\repos\studies\networks\network_sim\ai_factory_simulation\scenarios\scenarios_configuration\ai_factory_su_dp_heavy_scenario_ecmp_high_failures.yaml
10:22:22 [INFO   ] ai_factory_su_network_simulator.py:246 AI-Factory SU topology created: leaves=8, spines=4, servers=32, links=512
10:22:22 [INFO   ] network.py:63 Link failure summary: 21 links marked as failed
10:22:22 [INFO   ] network.py:76 Creating scenario...
10:22:24 [INFO   ] network.py:79 Scenario created.
10:22:24 [INFO   ] ai_factory_network_simulation.py:262 Starting AI factory simulation
10:29:58 [INFO   ] runner.py:138 [sim_t=00031.808169s] Phase starting     step=22 phase=0 name=fwd_bwd_compute
10:29:58 [INFO   ] runner.py:149 [sim_t=00031.818169s] Phase finished     step=22 phase=0 name=fwd_bwd_compute
10:29:58 [INFO   ] runner.py:138 [sim_t=00031.818169s] Phase starting     step=22 phase=1 name=gradient_sync
10:30:18 [INFO   ] runner.py:149 [sim_t=00033.250032s] Phase finished     step=22 phase=1 name=gradient_sync
10:30:18 [INFO   ] runner.py:138 [sim_t=00033.250032s] Phase starting     step=22 phase=2 name=optimizer_compute
10:30:18 [INFO   ] runner.py:149 [sim_t=00033.255032s] Phase finished     step=22 phase=2 name=optimizer_compute
10:30:18 [INFO   ] runner.py:133 [sim_t=00033.255032s] Step finished      step=22
10:30:18 [INFO   ] runner.py:120 [sim_t=00033.255032s] Step starting      step=23
10:30:18 [INFO   ] runner.py:138 [sim_t=00033.255032s] Phase starting     step=23 phase=0 name=fwd_bwd_compute
10:30:18 [INFO   ] runner.py:149 [sim_t=00033.265032s] Phase finished     step=23 phase=0 name=fwd_bwd_compute
10:30:18 [INFO   ] runner.py:138 [sim_t=00033.265032s] Phase starting     step=23 phase=1 name=gradient_sync
10:30:39 [INFO   ] runner.py:149 [sim_t=00034.631882s] Phase finished     step=23 phase=1 name=gradient_sync
10:30:39 [INFO   ] runner.py:138 [sim_t=00034.631882s] Phase starting     step=23 phase=2 name=optimizer_compute
10:30:39 [INFO   ] runner.py:149 [sim_t=00034.636882s] Phase finished     step=23 phase=2 name=optimizer_compute
10:30:39 [INFO   ] runner.py:133 [sim_t=00034.636882s] Step finished      step=23
10:30:39 [INFO   ] runner.py:120 [sim_t=00034.636882s] Step starting      step=24
10:30:39 [INFO   ] runner.py:138 [sim_t=00034.636882s] Phase starting     step=24 phase=0 name=fwd_bwd_compute
10:30:39 [INFO   ] runner.py:149 [sim_t=00034.646882s] Phase finished     step=24 phase=0 name=fwd_bwd_compute
10:30:39 [INFO   ] runner.py:138 [sim_t=00034.646882s] Phase starting     step=24 phase=1 name=gradient_sync
10:30:59 [INFO   ] runner.py:149 [sim_t=00036.013733s] Phase finished     step=24 phase=1 name=gradient_sync
10:30:59 [INFO   ] runner.py:138 [sim_t=00036.013733s] Phase starting     step=24 phase=2 name=optimizer_compute
10:30:59 [INFO   ] runner.py:149 [sim_t=00036.018733s] Phase finished     step=24 phase=2 name=optimizer_compute
10:30:59 [INFO   ] runner.py:133 [sim_t=00036.018733s] Step finished      step=24
10:30:59 [INFO   ] runner.py:120 [sim_t=00036.018733s] Step starting      step=25
10:30:59 [INFO   ] runner.py:138 [sim_t=00036.018733s] Phase starting     step=25 phase=0 name=fwd_bwd_compute
10:30:59 [INFO   ] runner.py:149 [sim_t=00036.028733s] Phase finished     step=25 phase=0 name=fwd_bwd_compute
10:30:59 [INFO   ] runner.py:138 [sim_t=00036.028733s] Phase starting     step=25 phase=1 name=gradient_sync
10:31:19 [INFO   ] runner.py:149 [sim_t=00037.460596s] Phase finished     step=25 phase=1 name=gradient_sync
10:31:19 [INFO   ] runner.py:138 [sim_t=00037.460596s] Phase starting     step=25 phase=2 name=optimizer_compute
10:31:19 [INFO   ] runner.py:149 [sim_t=00037.465596s] Phase finished     step=25 phase=2 name=optimizer_compute
10:31:19 [INFO   ] runner.py:133 [sim_t=00037.465596s] Step finished      step=25
10:31:19 [INFO   ] runner.py:120 [sim_t=00037.465596s] Step starting      step=26
10:31:19 [INFO   ] runner.py:138 [sim_t=00037.465596s] Phase starting     step=26 phase=0 name=fwd_bwd_compute
10:31:19 [INFO   ] runner.py:149 [sim_t=00037.475596s] Phase finished     step=26 phase=0 name=fwd_bwd_compute
10:31:19 [INFO   ] runner.py:138 [sim_t=00037.475596s] Phase starting     step=26 phase=1 name=gradient_sync
10:31:40 [INFO   ] runner.py:149 [sim_t=00038.842447s] Phase finished     step=26 phase=1 name=gradient_sync
10:31:40 [INFO   ] runner.py:138 [sim_t=00038.842447s] Phase starting     step=26 phase=2 name=optimizer_compute
10:31:40 [INFO   ] runner.py:149 [sim_t=00038.847447s] Phase finished     step=26 phase=2 name=optimizer_compute
10:31:40 [INFO   ] runner.py:133 [sim_t=00038.847447s] Step finished      step=26
10:31:40 [INFO   ] runner.py:120 [sim_t=00038.847447s] Step starting      step=27
10:31:40 [INFO   ] runner.py:138 [sim_t=00038.847447s] Phase starting     step=27 phase=0 name=fwd_bwd_compute
10:31:40 [INFO   ] runner.py:149 [sim_t=00038.857447s] Phase finished     step=27 phase=0 name=fwd_bwd_compute
10:31:40 [INFO   ] runner.py:138 [sim_t=00038.857447s] Phase starting     step=27 phase=1 name=gradient_sync
10:32:00 [INFO   ] runner.py:149 [sim_t=00040.289309s] Phase finished     step=27 phase=1 name=gradient_sync
10:32:00 [INFO   ] runner.py:138 [sim_t=00040.289309s] Phase starting     step=27 phase=2 name=optimizer_compute
10:32:00 [INFO   ] runner.py:149 [sim_t=00040.294309s] Phase finished     step=27 phase=2 name=optimizer_compute
10:32:00 [INFO   ] runner.py:133 [sim_t=00040.294309s] Step finished      step=27
10:32:00 [INFO   ] runner.py:120 [sim_t=00040.294309s] Step starting      step=28
10:32:00 [INFO   ] runner.py:138 [sim_t=00040.294309s] Phase starting     step=28 phase=0 name=fwd_bwd_compute
10:32:00 [INFO   ] runner.py:149 [sim_t=00040.304309s] Phase finished     step=28 phase=0 name=fwd_bwd_compute
10:32:00 [INFO   ] runner.py:138 [sim_t=00040.304309s] Phase starting     step=28 phase=1 name=gradient_sync
10:32:20 [INFO   ] runner.py:149 [sim_t=00041.541137s] Phase finished     step=28 phase=1 name=gradient_sync
10:32:20 [INFO   ] runner.py:138 [sim_t=00041.541137s] Phase starting     step=28 phase=2 name=optimizer_compute
10:32:20 [INFO   ] runner.py:149 [sim_t=00041.546137s] Phase finished     step=28 phase=2 name=optimizer_compute
10:32:20 [INFO   ] runner.py:133 [sim_t=00041.546137s] Step finished      step=28
10:32:20 [INFO   ] runner.py:120 [sim_t=00041.546137s] Step starting      step=29
10:32:20 [INFO   ] runner.py:138 [sim_t=00041.546137s] Phase starting     step=29 phase=0 name=fwd_bwd_compute
10:32:20 [INFO   ] runner.py:149 [sim_t=00041.556137s] Phase finished     step=29 phase=0 name=fwd_bwd_compute
10:32:20 [INFO   ] runner.py:138 [sim_t=00041.556137s] Phase starting     step=29 phase=1 name=gradient_sync
10:32:42 [INFO   ] runner.py:149 [sim_t=00043.053011s] Phase finished     step=29 phase=1 name=gradient_sync
10:32:42 [INFO   ] runner.py:138 [sim_t=00043.053011s] Phase starting     step=29 phase=2 name=optimizer_compute
