11:20:31 [INFO   ] ai_factory_network_simulation.py:253 Logging to console and file: C:\Users\alonz\repos\studies\networks\network_sim\results\logs\ai-factory-su.ai-factory-su-workload1-dp-heavy_20260128_112031_960111_fc32.log
11:20:31 [INFO   ] ai_factory_network_simulation.py:254 Loaded configuration from: C:\Users\alonz\repos\studies\networks\network_sim\ai_factory_simulation\scenarios\scenarios_configuration\ai_factory_su_dp_heavy_scenario_flowlet_low.yaml
11:20:31 [INFO   ] ai_factory_su_network_simulator.py:246 AI-Factory SU topology created: leaves=8, spines=4, servers=32, links=512
11:20:31 [INFO   ] network.py:76 Creating scenario...
11:20:33 [INFO   ] network.py:79 Scenario created.
11:20:33 [INFO   ] ai_factory_network_simulation.py:262 Starting AI factory simulation
11:20:39 [INFO   ] runner.py:149 [sim_t=00000.365057s] Phase finished     step=2 phase=0 name=fwd_bwd_compute
11:20:39 [INFO   ] runner.py:138 [sim_t=00000.365057s] Phase starting     step=2 phase=1 name=gradient_sync
11:20:41 [INFO   ] runner.py:149 [sim_t=00000.533779s] Phase finished     step=2 phase=1 name=gradient_sync
11:20:41 [INFO   ] runner.py:138 [sim_t=00000.533779s] Phase starting     step=2 phase=2 name=optimizer_compute
11:20:41 [INFO   ] runner.py:149 [sim_t=00000.538779s] Phase finished     step=2 phase=2 name=optimizer_compute
11:20:41 [INFO   ] runner.py:133 [sim_t=00000.538779s] Step finished      step=2
11:20:41 [INFO   ] runner.py:120 [sim_t=00000.538779s] Step starting      step=3
11:20:41 [INFO   ] runner.py:138 [sim_t=00000.538779s] Phase starting     step=3 phase=0 name=fwd_bwd_compute
11:20:41 [INFO   ] runner.py:149 [sim_t=00000.548779s] Phase finished     step=3 phase=0 name=fwd_bwd_compute
11:20:41 [INFO   ] runner.py:138 [sim_t=00000.548779s] Phase starting     step=3 phase=1 name=gradient_sync
11:20:44 [INFO   ] runner.py:149 [sim_t=00000.737358s] Phase finished     step=3 phase=1 name=gradient_sync
11:20:44 [INFO   ] runner.py:138 [sim_t=00000.737358s] Phase starting     step=3 phase=2 name=optimizer_compute
11:20:44 [INFO   ] runner.py:149 [sim_t=00000.742358s] Phase finished     step=3 phase=2 name=optimizer_compute
11:20:44 [INFO   ] runner.py:133 [sim_t=00000.742358s] Step finished      step=3
11:20:44 [INFO   ] runner.py:120 [sim_t=00000.742358s] Step starting      step=4
11:20:44 [INFO   ] runner.py:138 [sim_t=00000.742358s] Phase starting     step=4 phase=0 name=fwd_bwd_compute
11:20:44 [INFO   ] runner.py:149 [sim_t=00000.752358s] Phase finished     step=4 phase=0 name=fwd_bwd_compute
11:20:44 [INFO   ] runner.py:138 [sim_t=00000.752358s] Phase starting     step=4 phase=1 name=gradient_sync
11:20:47 [INFO   ] runner.py:149 [sim_t=00000.942968s] Phase finished     step=4 phase=1 name=gradient_sync
11:20:47 [INFO   ] runner.py:138 [sim_t=00000.942968s] Phase starting     step=4 phase=2 name=optimizer_compute
11:20:47 [INFO   ] runner.py:149 [sim_t=00000.947968s] Phase finished     step=4 phase=2 name=optimizer_compute
11:20:47 [INFO   ] runner.py:133 [sim_t=00000.947968s] Step finished      step=4
11:20:47 [INFO   ] runner.py:120 [sim_t=00000.947968s] Step starting      step=5
11:20:47 [INFO   ] runner.py:138 [sim_t=00000.947968s] Phase starting     step=5 phase=0 name=fwd_bwd_compute
11:20:47 [INFO   ] runner.py:149 [sim_t=00000.957968s] Phase finished     step=5 phase=0 name=fwd_bwd_compute
11:20:47 [INFO   ] runner.py:138 [sim_t=00000.957968s] Phase starting     step=5 phase=1 name=gradient_sync
11:20:49 [INFO   ] runner.py:149 [sim_t=00001.142681s] Phase finished     step=5 phase=1 name=gradient_sync
11:20:49 [INFO   ] runner.py:138 [sim_t=00001.142681s] Phase starting     step=5 phase=2 name=optimizer_compute
11:20:49 [INFO   ] runner.py:149 [sim_t=00001.147681s] Phase finished     step=5 phase=2 name=optimizer_compute
11:20:49 [INFO   ] runner.py:133 [sim_t=00001.147681s] Step finished      step=5
11:20:49 [INFO   ] runner.py:120 [sim_t=00001.147681s] Step starting      step=6
11:20:49 [INFO   ] runner.py:138 [sim_t=00001.147681s] Phase starting     step=6 phase=0 name=fwd_bwd_compute
11:20:49 [INFO   ] runner.py:149 [sim_t=00001.157681s] Phase finished     step=6 phase=0 name=fwd_bwd_compute
11:20:49 [INFO   ] runner.py:138 [sim_t=00001.157681s] Phase starting     step=6 phase=1 name=gradient_sync
11:20:52 [INFO   ] runner.py:149 [sim_t=00001.348226s] Phase finished     step=6 phase=1 name=gradient_sync
11:20:52 [INFO   ] runner.py:138 [sim_t=00001.348226s] Phase starting     step=6 phase=2 name=optimizer_compute
11:20:52 [INFO   ] runner.py:149 [sim_t=00001.353226s] Phase finished     step=6 phase=2 name=optimizer_compute
11:20:52 [INFO   ] runner.py:133 [sim_t=00001.353226s] Step finished      step=6
11:20:52 [INFO   ] runner.py:120 [sim_t=00001.353226s] Step starting      step=7
11:20:52 [INFO   ] runner.py:138 [sim_t=00001.353226s] Phase starting     step=7 phase=0 name=fwd_bwd_compute
11:20:52 [INFO   ] runner.py:149 [sim_t=00001.363226s] Phase finished     step=7 phase=0 name=fwd_bwd_compute
11:20:52 [INFO   ] runner.py:138 [sim_t=00001.363226s] Phase starting     step=7 phase=1 name=gradient_sync
11:20:55 [INFO   ] runner.py:149 [sim_t=00001.552002s] Phase finished     step=7 phase=1 name=gradient_sync
11:20:55 [INFO   ] runner.py:138 [sim_t=00001.552002s] Phase starting     step=7 phase=2 name=optimizer_compute
11:20:55 [INFO   ] runner.py:149 [sim_t=00001.557002s] Phase finished     step=7 phase=2 name=optimizer_compute
11:20:55 [INFO   ] runner.py:133 [sim_t=00001.557002s] Step finished      step=7
11:20:55 [INFO   ] runner.py:120 [sim_t=00001.557002s] Step starting      step=8
11:20:55 [INFO   ] runner.py:138 [sim_t=00001.557002s] Phase starting     step=8 phase=0 name=fwd_bwd_compute
11:20:55 [INFO   ] runner.py:149 [sim_t=00001.567002s] Phase finished     step=8 phase=0 name=fwd_bwd_compute
11:20:55 [INFO   ] runner.py:138 [sim_t=00001.567002s] Phase starting     step=8 phase=1 name=gradient_sync
11:20:57 [INFO   ] runner.py:149 [sim_t=00001.723796s] Phase finished     step=8 phase=1 name=gradient_sync
11:20:57 [INFO   ] runner.py:138 [sim_t=00001.723796s] Phase starting     step=8 phase=2 name=optimizer_compute
11:20:57 [INFO   ] runner.py:149 [sim_t=00001.728796s] Phase finished     step=8 phase=2 name=optimizer_compute
11:20:57 [INFO   ] runner.py:133 [sim_t=00001.728796s] Step finished      step=8
11:20:57 [INFO   ] runner.py:120 [sim_t=00001.728796s] Step starting      step=9
11:20:57 [INFO   ] runner.py:138 [sim_t=00001.728796s] Phase starting     step=9 phase=0 name=fwd_bwd_compute
11:20:57 [INFO   ] runner.py:149 [sim_t=00001.738796s] Phase finished     step=9 phase=0 name=fwd_bwd_compute
11:20:57 [INFO   ] runner.py:138 [sim_t=00001.738796s] Phase starting     step=9 phase=1 name=gradient_sync
11:21:00 [INFO   ] runner.py:149 [sim_t=00001.911122s] Phase finished     step=9 phase=1 name=gradient_sync
11:21:00 [INFO   ] runner.py:138 [sim_t=00001.911122s] Phase starting     step=9 phase=2 name=optimizer_compute
11:21:00 [INFO   ] runner.py:149 [sim_t=00001.916122s] Phase finished     step=9 phase=2 name=optimizer_compute
11:21:00 [INFO   ] runner.py:133 [sim_t=00001.916122s] Step finished      step=9
11:21:00 [INFO   ] runner.py:120 [sim_t=00001.916122s] Step starting      step=10
11:21:00 [INFO   ] runner.py:138 [sim_t=00001.916122s] Phase starting     step=10 phase=0 name=fwd_bwd_compute
11:21:00 [INFO   ] runner.py:149 [sim_t=00001.926122s] Phase finished     step=10 phase=0 name=fwd_bwd_compute
11:21:00 [INFO   ] runner.py:138 [sim_t=00001.926122s] Phase starting     step=10 phase=1 name=gradient_sync
11:21:03 [INFO   ] runner.py:149 [sim_t=00002.075445s] Phase finished     step=10 phase=1 name=gradient_sync
11:21:03 [INFO   ] runner.py:138 [sim_t=00002.075445s] Phase starting     step=10 phase=2 name=optimizer_compute
11:21:03 [INFO   ] runner.py:149 [sim_t=00002.080445s] Phase finished     step=10 phase=2 name=optimizer_compute
11:21:03 [INFO   ] runner.py:133 [sim_t=00002.080445s] Step finished      step=10
11:21:03 [INFO   ] runner.py:120 [sim_t=00002.080445s] Step starting      step=11
11:21:03 [INFO   ] runner.py:138 [sim_t=00002.080445s] Phase starting     step=11 phase=0 name=fwd_bwd_compute
11:21:03 [INFO   ] runner.py:149 [sim_t=00002.090445s] Phase finished     step=11 phase=0 name=fwd_bwd_compute
11:21:03 [INFO   ] runner.py:138 [sim_t=00002.090445s] Phase starting     step=11 phase=1 name=gradient_sync
11:21:05 [INFO   ] runner.py:149 [sim_t=00002.295211s] Phase finished     step=11 phase=1 name=gradient_sync
11:21:05 [INFO   ] runner.py:138 [sim_t=00002.295211s] Phase starting     step=11 phase=2 name=optimizer_compute
11:21:05 [INFO   ] runner.py:149 [sim_t=00002.300211s] Phase finished     step=11 phase=2 name=optimizer_compute
11:21:05 [INFO   ] runner.py:133 [sim_t=00002.300211s] Step finished      step=11
11:21:05 [INFO   ] runner.py:120 [sim_t=00002.300211s] Step starting      step=12
11:21:05 [INFO   ] runner.py:138 [sim_t=00002.300211s] Phase starting     step=12 phase=0 name=fwd_bwd_compute
11:21:05 [INFO   ] runner.py:149 [sim_t=00002.310211s] Phase finished     step=12 phase=0 name=fwd_bwd_compute
11:21:05 [INFO   ] runner.py:138 [sim_t=00002.310211s] Phase starting     step=12 phase=1 name=gradient_sync
11:21:08 [INFO   ] runner.py:149 [sim_t=00002.482996s] Phase finished     step=12 phase=1 name=gradient_sync
11:21:08 [INFO   ] runner.py:138 [sim_t=00002.482996s] Phase starting     step=12 phase=2 name=optimizer_compute
11:21:08 [INFO   ] runner.py:149 [sim_t=00002.487996s] Phase finished     step=12 phase=2 name=optimizer_compute
11:21:08 [INFO   ] runner.py:133 [sim_t=00002.487996s] Step finished      step=12
11:21:08 [INFO   ] runner.py:120 [sim_t=00002.487996s] Step starting      step=13
11:21:08 [INFO   ] runner.py:138 [sim_t=00002.487996s] Phase starting     step=13 phase=0 name=fwd_bwd_compute
11:21:08 [INFO   ] runner.py:149 [sim_t=00002.497996s] Phase finished     step=13 phase=0 name=fwd_bwd_compute
11:21:08 [INFO   ] runner.py:138 [sim_t=00002.497996s] Phase starting     step=13 phase=1 name=gradient_sync
11:21:11 [INFO   ] runner.py:149 [sim_t=00002.658300s] Phase finished     step=13 phase=1 name=gradient_sync
11:21:11 [INFO   ] runner.py:138 [sim_t=00002.658300s] Phase starting     step=13 phase=2 name=optimizer_compute
11:21:11 [INFO   ] runner.py:149 [sim_t=00002.663300s] Phase finished     step=13 phase=2 name=optimizer_compute
11:21:11 [INFO   ] runner.py:133 [sim_t=00002.663300s] Step finished      step=13
11:21:11 [INFO   ] runner.py:120 [sim_t=00002.663300s] Step starting      step=14
11:21:11 [INFO   ] runner.py:138 [sim_t=00002.663300s] Phase starting     step=14 phase=0 name=fwd_bwd_compute
11:21:11 [INFO   ] runner.py:149 [sim_t=00002.673300s] Phase finished     step=14 phase=0 name=fwd_bwd_compute
11:21:11 [INFO   ] runner.py:138 [sim_t=00002.673300s] Phase starting     step=14 phase=1 name=gradient_sync
11:21:13 [INFO   ] runner.py:149 [sim_t=00002.855915s] Phase finished     step=14 phase=1 name=gradient_sync
11:21:13 [INFO   ] runner.py:138 [sim_t=00002.855915s] Phase starting     step=14 phase=2 name=optimizer_compute
11:21:13 [INFO   ] runner.py:149 [sim_t=00002.860915s] Phase finished     step=14 phase=2 name=optimizer_compute
11:21:13 [INFO   ] runner.py:133 [sim_t=00002.860915s] Step finished      step=14
11:21:13 [INFO   ] runner.py:120 [sim_t=00002.860915s] Step starting      step=15
11:21:13 [INFO   ] runner.py:138 [sim_t=00002.860915s] Phase starting     step=15 phase=0 name=fwd_bwd_compute
11:21:13 [INFO   ] runner.py:149 [sim_t=00002.870915s] Phase finished     step=15 phase=0 name=fwd_bwd_compute
11:21:13 [INFO   ] runner.py:138 [sim_t=00002.870915s] Phase starting     step=15 phase=1 name=gradient_sync
11:21:16 [INFO   ] runner.py:149 [sim_t=00003.059625s] Phase finished     step=15 phase=1 name=gradient_sync
11:21:16 [INFO   ] runner.py:138 [sim_t=00003.059625s] Phase starting     step=15 phase=2 name=optimizer_compute
11:21:16 [INFO   ] runner.py:149 [sim_t=00003.064625s] Phase finished     step=15 phase=2 name=optimizer_compute
11:21:16 [INFO   ] runner.py:133 [sim_t=00003.064625s] Step finished      step=15
11:21:16 [INFO   ] runner.py:120 [sim_t=00003.064625s] Step starting      step=16
11:21:16 [INFO   ] runner.py:138 [sim_t=00003.064625s] Phase starting     step=16 phase=0 name=fwd_bwd_compute
11:21:16 [INFO   ] runner.py:149 [sim_t=00003.074625s] Phase finished     step=16 phase=0 name=fwd_bwd_compute
11:21:16 [INFO   ] runner.py:138 [sim_t=00003.074625s] Phase starting     step=16 phase=1 name=gradient_sync
11:21:18 [INFO   ] runner.py:149 [sim_t=00003.251014s] Phase finished     step=16 phase=1 name=gradient_sync
11:21:19 [INFO   ] runner.py:138 [sim_t=00003.251014s] Phase starting     step=16 phase=2 name=optimizer_compute
11:21:19 [INFO   ] runner.py:149 [sim_t=00003.256014s] Phase finished     step=16 phase=2 name=optimizer_compute
11:21:19 [INFO   ] runner.py:133 [sim_t=00003.256014s] Step finished      step=16
11:21:19 [INFO   ] runner.py:120 [sim_t=00003.256014s] Step starting      step=17
11:21:19 [INFO   ] runner.py:138 [sim_t=00003.256014s] Phase starting     step=17 phase=0 name=fwd_bwd_compute
11:21:19 [INFO   ] runner.py:149 [sim_t=00003.266014s] Phase finished     step=17 phase=0 name=fwd_bwd_compute
11:21:19 [INFO   ] runner.py:138 [sim_t=00003.266014s] Phase starting     step=17 phase=1 name=gradient_sync
11:21:21 [INFO   ] runner.py:149 [sim_t=00003.434474s] Phase finished     step=17 phase=1 name=gradient_sync
11:21:21 [INFO   ] runner.py:138 [sim_t=00003.434474s] Phase starting     step=17 phase=2 name=optimizer_compute
11:21:21 [INFO   ] runner.py:149 [sim_t=00003.439474s] Phase finished     step=17 phase=2 name=optimizer_compute
11:21:21 [INFO   ] runner.py:133 [sim_t=00003.439474s] Step finished      step=17
11:21:21 [INFO   ] runner.py:120 [sim_t=00003.439474s] Step starting      step=18
11:21:21 [INFO   ] runner.py:138 [sim_t=00003.439474s] Phase starting     step=18 phase=0 name=fwd_bwd_compute
11:21:21 [INFO   ] runner.py:149 [sim_t=00003.449474s] Phase finished     step=18 phase=0 name=fwd_bwd_compute
11:21:21 [INFO   ] runner.py:138 [sim_t=00003.449474s] Phase starting     step=18 phase=1 name=gradient_sync
11:21:24 [INFO   ] runner.py:149 [sim_t=00003.622193s] Phase finished     step=18 phase=1 name=gradient_sync
11:21:24 [INFO   ] runner.py:138 [sim_t=00003.622193s] Phase starting     step=18 phase=2 name=optimizer_compute
11:21:24 [INFO   ] runner.py:149 [sim_t=00003.627193s] Phase finished     step=18 phase=2 name=optimizer_compute
11:21:24 [INFO   ] runner.py:133 [sim_t=00003.627193s] Step finished      step=18
11:21:24 [INFO   ] runner.py:120 [sim_t=00003.627193s] Step starting      step=19
11:21:24 [INFO   ] runner.py:138 [sim_t=00003.627193s] Phase starting     step=19 phase=0 name=fwd_bwd_compute
11:21:24 [INFO   ] runner.py:149 [sim_t=00003.637193s] Phase finished     step=19 phase=0 name=fwd_bwd_compute
11:21:24 [INFO   ] runner.py:138 [sim_t=00003.637193s] Phase starting     step=19 phase=1 name=gradient_sync
11:21:27 [INFO   ] runner.py:149 [sim_t=00003.830229s] Phase finished     step=19 phase=1 name=gradient_sync
11:21:27 [INFO   ] runner.py:138 [sim_t=00003.830229s] Phase starting     step=19 phase=2 name=optimizer_compute
11:21:27 [INFO   ] runner.py:149 [sim_t=00003.835229s] Phase finished     step=19 phase=2 name=optimizer_compute
11:21:27 [INFO   ] runner.py:133 [sim_t=00003.835229s] Step finished      step=19
11:21:27 [INFO   ] runner.py:120 [sim_t=00003.835229s] Step starting      step=20
11:21:27 [INFO   ] runner.py:138 [sim_t=00003.835229s] Phase starting     step=20 phase=0 name=fwd_bwd_compute
11:21:27 [INFO   ] runner.py:149 [sim_t=00003.845229s] Phase finished     step=20 phase=0 name=fwd_bwd_compute
11:21:27 [INFO   ] runner.py:138 [sim_t=00003.845229s] Phase starting     step=20 phase=1 name=gradient_sync
11:21:29 [INFO   ] runner.py:149 [sim_t=00004.025943s] Phase finished     step=20 phase=1 name=gradient_sync
11:21:29 [INFO   ] runner.py:138 [sim_t=00004.025943s] Phase starting     step=20 phase=2 name=optimizer_compute
11:21:29 [INFO   ] runner.py:149 [sim_t=00004.030943s] Phase finished     step=20 phase=2 name=optimizer_compute
11:21:29 [INFO   ] runner.py:133 [sim_t=00004.030943s] Step finished      step=20
11:21:29 [INFO   ] runner.py:120 [sim_t=00004.030943s] Step starting      step=21
11:21:29 [INFO   ] runner.py:138 [sim_t=00004.030943s] Phase starting     step=21 phase=0 name=fwd_bwd_compute
11:21:29 [INFO   ] runner.py:149 [sim_t=00004.040943s] Phase finished     step=21 phase=0 name=fwd_bwd_compute
11:21:29 [INFO   ] runner.py:138 [sim_t=00004.040943s] Phase starting     step=21 phase=1 name=gradient_sync
11:21:32 [INFO   ] runner.py:149 [sim_t=00004.217333s] Phase finished     step=21 phase=1 name=gradient_sync
11:21:32 [INFO   ] runner.py:138 [sim_t=00004.217333s] Phase starting     step=21 phase=2 name=optimizer_compute
11:21:32 [INFO   ] runner.py:149 [sim_t=00004.222333s] Phase finished     step=21 phase=2 name=optimizer_compute
11:21:32 [INFO   ] runner.py:133 [sim_t=00004.222333s] Step finished      step=21
11:21:32 [INFO   ] runner.py:120 [sim_t=00004.222333s] Step starting      step=22
11:21:32 [INFO   ] runner.py:138 [sim_t=00004.222333s] Phase starting     step=22 phase=0 name=fwd_bwd_compute
11:21:32 [INFO   ] runner.py:149 [sim_t=00004.232333s] Phase finished     step=22 phase=0 name=fwd_bwd_compute
11:21:32 [INFO   ] runner.py:138 [sim_t=00004.232333s] Phase starting     step=22 phase=1 name=gradient_sync
11:21:34 [INFO   ] runner.py:149 [sim_t=00004.412917s] Phase finished     step=22 phase=1 name=gradient_sync
11:21:34 [INFO   ] runner.py:138 [sim_t=00004.412917s] Phase starting     step=22 phase=2 name=optimizer_compute
11:21:34 [INFO   ] runner.py:149 [sim_t=00004.417917s] Phase finished     step=22 phase=2 name=optimizer_compute
11:21:34 [INFO   ] runner.py:133 [sim_t=00004.417917s] Step finished      step=22
11:21:34 [INFO   ] runner.py:120 [sim_t=00004.417917s] Step starting      step=23
11:21:34 [INFO   ] runner.py:138 [sim_t=00004.417917s] Phase starting     step=23 phase=0 name=fwd_bwd_compute
11:21:34 [INFO   ] runner.py:149 [sim_t=00004.427917s] Phase finished     step=23 phase=0 name=fwd_bwd_compute
11:21:34 [INFO   ] runner.py:138 [sim_t=00004.427917s] Phase starting     step=23 phase=1 name=gradient_sync
11:21:37 [INFO   ] runner.py:149 [sim_t=00004.600374s] Phase finished     step=23 phase=1 name=gradient_sync
11:21:37 [INFO   ] runner.py:138 [sim_t=00004.600374s] Phase starting     step=23 phase=2 name=optimizer_compute
11:21:37 [INFO   ] runner.py:149 [sim_t=00004.605374s] Phase finished     step=23 phase=2 name=optimizer_compute
11:21:37 [INFO   ] runner.py:133 [sim_t=00004.605374s] Step finished      step=23
11:21:37 [INFO   ] runner.py:120 [sim_t=00004.605374s] Step starting      step=24
11:21:37 [INFO   ] runner.py:138 [sim_t=00004.605374s] Phase starting     step=24 phase=0 name=fwd_bwd_compute
11:21:37 [INFO   ] runner.py:149 [sim_t=00004.615374s] Phase finished     step=24 phase=0 name=fwd_bwd_compute
11:21:37 [INFO   ] runner.py:138 [sim_t=00004.615374s] Phase starting     step=24 phase=1 name=gradient_sync
11:21:40 [INFO   ] runner.py:149 [sim_t=00004.787897s] Phase finished     step=24 phase=1 name=gradient_sync
11:21:40 [INFO   ] runner.py:138 [sim_t=00004.787897s] Phase starting     step=24 phase=2 name=optimizer_compute
11:21:40 [INFO   ] runner.py:149 [sim_t=00004.792897s] Phase finished     step=24 phase=2 name=optimizer_compute
11:21:40 [INFO   ] runner.py:133 [sim_t=00004.792897s] Step finished      step=24
11:21:40 [INFO   ] runner.py:120 [sim_t=00004.792897s] Step starting      step=25
11:21:40 [INFO   ] runner.py:138 [sim_t=00004.792897s] Phase starting     step=25 phase=0 name=fwd_bwd_compute
11:21:40 [INFO   ] runner.py:149 [sim_t=00004.802897s] Phase finished     step=25 phase=0 name=fwd_bwd_compute
11:21:40 [INFO   ] runner.py:138 [sim_t=00004.802897s] Phase starting     step=25 phase=1 name=gradient_sync
11:21:42 [INFO   ] runner.py:149 [sim_t=00004.975419s] Phase finished     step=25 phase=1 name=gradient_sync
11:21:42 [INFO   ] runner.py:138 [sim_t=00004.975419s] Phase starting     step=25 phase=2 name=optimizer_compute
11:21:42 [INFO   ] runner.py:149 [sim_t=00004.980419s] Phase finished     step=25 phase=2 name=optimizer_compute
11:21:42 [INFO   ] runner.py:133 [sim_t=00004.980419s] Step finished      step=25
11:21:42 [INFO   ] runner.py:120 [sim_t=00004.980419s] Step starting      step=26
11:21:42 [INFO   ] runner.py:138 [sim_t=00004.980419s] Phase starting     step=26 phase=0 name=fwd_bwd_compute
11:21:42 [INFO   ] runner.py:149 [sim_t=00004.990419s] Phase finished     step=26 phase=0 name=fwd_bwd_compute
11:21:42 [INFO   ] runner.py:138 [sim_t=00004.990419s] Phase starting     step=26 phase=1 name=gradient_sync
11:21:45 [INFO   ] runner.py:149 [sim_t=00005.168906s] Phase finished     step=26 phase=1 name=gradient_sync
11:21:45 [INFO   ] runner.py:138 [sim_t=00005.168906s] Phase starting     step=26 phase=2 name=optimizer_compute
11:21:45 [INFO   ] runner.py:149 [sim_t=00005.173906s] Phase finished     step=26 phase=2 name=optimizer_compute
11:21:45 [INFO   ] runner.py:133 [sim_t=00005.173906s] Step finished      step=26
11:21:45 [INFO   ] runner.py:120 [sim_t=00005.173906s] Step starting      step=27
11:21:45 [INFO   ] runner.py:138 [sim_t=00005.173906s] Phase starting     step=27 phase=0 name=fwd_bwd_compute
11:21:45 [INFO   ] runner.py:149 [sim_t=00005.183906s] Phase finished     step=27 phase=0 name=fwd_bwd_compute
11:21:45 [INFO   ] runner.py:138 [sim_t=00005.183906s] Phase starting     step=27 phase=1 name=gradient_sync
11:21:48 [INFO   ] runner.py:149 [sim_t=00005.333032s] Phase finished     step=27 phase=1 name=gradient_sync
11:21:48 [INFO   ] runner.py:138 [sim_t=00005.333032s] Phase starting     step=27 phase=2 name=optimizer_compute
11:21:48 [INFO   ] runner.py:149 [sim_t=00005.338032s] Phase finished     step=27 phase=2 name=optimizer_compute
11:21:48 [INFO   ] runner.py:133 [sim_t=00005.338032s] Step finished      step=27
11:21:48 [INFO   ] runner.py:120 [sim_t=00005.338032s] Step starting      step=28
11:21:48 [INFO   ] runner.py:138 [sim_t=00005.338032s] Phase starting     step=28 phase=0 name=fwd_bwd_compute
11:21:48 [INFO   ] runner.py:149 [sim_t=00005.348032s] Phase finished     step=28 phase=0 name=fwd_bwd_compute
11:21:48 [INFO   ] runner.py:138 [sim_t=00005.348032s] Phase starting     step=28 phase=1 name=gradient_sync
11:21:50 [INFO   ] runner.py:149 [sim_t=00005.513280s] Phase finished     step=28 phase=1 name=gradient_sync
11:21:50 [INFO   ] runner.py:138 [sim_t=00005.513280s] Phase starting     step=28 phase=2 name=optimizer_compute
11:21:50 [INFO   ] runner.py:149 [sim_t=00005.518280s] Phase finished     step=28 phase=2 name=optimizer_compute
11:21:50 [INFO   ] runner.py:133 [sim_t=00005.518280s] Step finished      step=28
11:21:50 [INFO   ] runner.py:120 [sim_t=00005.518280s] Step starting      step=29
11:21:50 [INFO   ] runner.py:138 [sim_t=00005.518280s] Phase starting     step=29 phase=0 name=fwd_bwd_compute
11:21:50 [INFO   ] runner.py:149 [sim_t=00005.528280s] Phase finished     step=29 phase=0 name=fwd_bwd_compute
11:21:50 [INFO   ] runner.py:138 [sim_t=00005.528280s] Phase starting     step=29 phase=1 name=gradient_sync
11:21:53 [INFO   ] runner.py:149 [sim_t=00005.701065s] Phase finished     step=29 phase=1 name=gradient_sync
11:21:53 [INFO   ] runner.py:138 [sim_t=00005.701065s] Phase starting     step=29 phase=2 name=optimizer_compute
11:21:53 [INFO   ] runner.py:149 [sim_t=00005.706065s] Phase finished     step=29 phase=2 name=optimizer_compute
11:21:53 [INFO   ] runner.py:133 [sim_t=00005.706065s] Step finished      step=29
11:21:53 [INFO   ] runner.py:120 [sim_t=00005.706065s] Step starting      step=30
